transaction_id,center_id,part_id,loai,so_luong,ngay,ticket_code
3786,4,38,XUAT,1,2026-02-21,BH-001041/2026
3787,6,86,XUAT,1,2026-02-21,BH-001173/2026
3788,5,1,XUAT,1,2026-02-21,BH-001347/2026
3789,3,171,XUAT,1,2026-02-21,BH-004480/2026
3790,2,86,XUAT,1,2026-02-21,BH-005494/2026
3791,6,49,XUAT,1,2026-02-21,BH-006008/2026
3792,3,54,XUAT,1,2026-02-21,BH-007373/2026
3793,2,103,XUAT,1,2026-02-22,BH-000008/2026
3794,1,23,XUAT,1,2026-02-22,BH-002653/2026
3795,4,5,XUAT,1,2026-02-22,BH-003711/2026
3796,2,14,XUAT,1,2026-02-22,BH-003723/2026
3797,5,1,XUAT,1,2026-02-22,BH-004279/2026
3798,3,146,XUAT,1,2026-02-22,BH-005517/2026
3799,1,46,XUAT,1,2026-02-22,BH-005639/2026
3800,4,60,XUAT,2,2026-02-23,BH-000171/2026
3801,1,59,XUAT,1,2026-02-23,BH-000480/2026
3802,3,6,XUAT,1,2026-02-23,BH-002854/2026
3803,2,135,XUAT,1,2026-02-23,BH-003306/2026
3804,5,84,XUAT,1,2026-02-23,BH-005109/2026
3805,6,67,XUAT,1,2026-02-23,BH-005670/2026
3806,5,175,XUAT,1,2026-02-24,BH-002256/2026
3807,6,11,XUAT,1,2026-02-24,BH-003325/2026
3808,4,124,XUAT,1,2026-02-24,BH-003650/2026
3809,1,134,XUAT,2,2026-02-24,BH-004892/2026
3810,2,15,XUAT,1,2026-02-24,BH-005660/2026
3811,5,141,XUAT,1,2026-02-24,BH-007615/2026
3812,6,46,XUAT,1,2026-02-25,BH-000779/2026
3813,5,151,XUAT,1,2026-02-25,BH-003125/2026
3814,6,53,XUAT,1,2026-02-25,BH-003276/2026
3815,1,85,XUAT,1,2026-02-25,BH-003675/2026
3816,4,122,XUAT,1,2026-02-25,BH-004095/2026
3817,1,15,XUAT,1,2026-02-25,BH-004889/2026
3818,1,110,XUAT,1,2026-02-25,BH-006736/2026
3819,4,117,XUAT,1,2026-02-25,BH-006777/2026
3820,5,60,XUAT,1,2026-02-26,BH-001851/2026
3821,5,153,XUAT,1,2026-02-26,BH-002098/2026
3822,3,88,XUAT,1,2026-02-26,BH-003671/2026
3823,2,16,XUAT,1,2026-02-26,BH-004719/2026
3824,5,107,XUAT,2,2026-02-26,BH-007774/2026
3825,1,158,XUAT,1,2026-02-27,BH-002009/2026
3826,5,13,NHAP,25,2026-02-27,
3827,2,19,XUAT,1,2026-02-27,BH-005827/2026
3828,4,102,XUAT,1,2026-02-27,BH-005937/2026
3829,6,86,XUAT,1,2026-02-27,BH-006471/2026
3830,3,120,XUAT,1,2026-02-28,BH-001003/2026
3831,3,135,XUAT,1,2026-02-28,BH-005059/2026
3832,2,84,XUAT,1,2026-02-28,BH-005998/2026
3833,2,103,XUAT,1,2026-03-01,BH-002149/2026
3834,4,75,NHAP,19,2026-03-01,
3835,6,90,XUAT,1,2026-03-01,BH-002671/2026
3836,1,9,XUAT,1,2026-03-01,BH-004230/2026
3837,2,5,XUAT,1,2026-03-01,BH-005230/2026
3838,4,117,XUAT,1,2026-03-01,BH-006089/2026
3839,6,104,NHAP,7,2026-03-01,
3840,1,6,XUAT,1,2026-03-01,BH-006452/2026
3841,1,45,XUAT,1,2026-03-01,BH-006815/2026
3842,6,93,XUAT,1,2026-03-02,BH-001050/2026
3843,2,78,XUAT,1,2026-03-02,BH-001843/2026
3844,2,82,XUAT,1,2026-03-02,BH-003821/2026
3845,2,88,XUAT,1,2026-03-02,BH-005166/2026
3846,4,21,XUAT,1,2026-03-02,BH-005456/2026
3847,3,61,XUAT,1,2026-03-02,BH-007122/2026
3848,3,83,NHAP,15,2026-03-03,
3849,4,176,XUAT,1,2026-03-03,BH-000823/2026
3850,5,96,XUAT,1,2026-03-03,BH-001132/2026
3851,2,29,XUAT,1,2026-03-03,BH-002809/2026
3852,4,37,XUAT,1,2026-03-03,BH-003251/2026
3853,3,123,XUAT,1,2026-03-03,BH-004792/2026
3854,1,72,XUAT,1,2026-03-03,BH-005751/2026
3855,4,141,XUAT,1,2026-03-03,BH-006196/2026
3856,4,107,NHAP,28,2026-03-03,
3857,6,111,XUAT,1,2026-03-03,BH-006883/2026
3858,6,13,XUAT,1,2026-03-04,BH-000857/2026
3859,5,110,XUAT,1,2026-03-04,BH-001492/2026
3860,1,174,XUAT,1,2026-03-04,BH-001700/2026
3861,2,180,XUAT,1,2026-03-04,BH-003438/2026
3862,2,174,XUAT,1,2026-03-04,BH-005341/2026
3863,5,46,XUAT,1,2026-03-05,BH-000208/2026
3864,5,51,XUAT,1,2026-03-05,BH-000929/2026
3865,2,172,XUAT,1,2026-03-05,BH-001707/2026
3866,3,146,XUAT,1,2026-03-05,BH-002144/2026
3867,4,55,XUAT,1,2026-03-06,BH-001333/2026
3868,4,178,NHAP,9,2026-03-06,
3869,4,83,XUAT,1,2026-03-06,BH-003743/2026
3870,2,98,NHAP,17,2026-03-06,
3871,3,155,XUAT,1,2026-03-07,BH-002082/2026
3872,4,83,XUAT,1,2026-03-07,BH-004385/2026
3873,4,169,XUAT,1,2026-03-07,BH-004600/2026
3874,1,120,XUAT,2,2026-03-07,BH-005038/2026
3875,6,13,XUAT,1,2026-03-07,BH-006014/2026
3876,1,161,XUAT,1,2026-03-07,BH-007204/2026
3877,5,162,XUAT,1,2026-03-08,BH-000721/2026
3878,5,3,XUAT,2,2026-03-08,BH-000856/2026
3879,6,71,XUAT,1,2026-03-08,BH-003215/2026
3880,3,138,XUAT,1,2026-03-08,BH-003285/2026
3881,1,105,XUAT,1,2026-03-08,BH-003553/2026
3882,1,99,XUAT,1,2026-03-08,BH-003634/2026
3883,3,71,XUAT,1,2026-03-08,BH-004783/2026
3884,5,9,XUAT,1,2026-03-08,BH-005292/2026
3885,3,59,XUAT,1,2026-03-08,BH-007277/2026
3886,3,30,XUAT,1,2026-03-08,BH-007622/2026
3887,6,63,XUAT,1,2026-03-09,BH-000904/2026
3888,5,32,XUAT,2,2026-03-09,BH-002530/2026
3889,2,88,XUAT,1,2026-03-09,BH-003535/2026
3890,5,130,NHAP,21,2026-03-09,
3891,1,71,XUAT,2,2026-03-09,BH-004977/2026
3892,4,124,XUAT,1,2026-03-09,BH-005903/2026
3893,3,120,XUAT,1,2026-03-09,BH-007782/2026
3894,2,23,XUAT,1,2026-03-10,BH-000370/2026
3895,3,168,XUAT,1,2026-03-10,BH-000537/2026
3896,4,97,XUAT,2,2026-03-10,BH-002306/2026
3897,6,48,XUAT,1,2026-03-10,BH-004490/2026
3898,4,119,XUAT,1,2026-03-10,BH-006430/2026
3899,3,1,XUAT,1,2026-03-10,BH-007535/2026
3900,4,32,XUAT,1,2026-03-11,BH-002547/2026
3901,4,66,XUAT,1,2026-03-11,BH-002749/2026
3902,1,178,XUAT,2,2026-03-11,BH-002976/2026
3903,6,87,XUAT,1,2026-03-11,BH-005785/2026
3904,2,63,XUAT,1,2026-03-11,BH-006434/2026
3905,2,96,XUAT,1,2026-03-11,BH-006443/2026
3906,5,32,XUAT,1,2026-03-11,BH-006676/2026
3907,3,88,XUAT,1,2026-03-11,BH-007416/2026
3908,4,93,NHAP,16,2026-03-12,
3909,2,168,NHAP,22,2026-03-12,
3910,5,172,XUAT,1,2026-03-12,BH-003586/2026
3911,5,22,XUAT,1,2026-03-12,BH-003838/2026
3912,1,141,XUAT,1,2026-03-12,BH-004003/2026
3913,1,148,XUAT,1,2026-03-12,BH-005169/2026
3914,5,175,XUAT,1,2026-03-12,BH-005570/2026
3915,5,85,XUAT,1,2026-03-12,BH-006439/2026
3916,6,100,XUAT,1,2026-03-13,BH-000227/2026
3917,1,100,XUAT,1,2026-03-13,BH-000636/2026
3918,5,51,XUAT,1,2026-03-13,BH-001546/2026
3919,2,49,XUAT,1,2026-03-13,BH-002171/2026
3920,2,146,XUAT,2,2026-03-13,BH-002444/2026
3921,3,20,XUAT,1,2026-03-13,BH-002868/2026
3922,3,112,XUAT,1,2026-03-13,BH-003141/2026
3923,4,121,XUAT,1,2026-03-13,BH-006462/2026
3924,6,92,XUAT,1,2026-03-13,BH-006616/2026
3925,5,109,XUAT,1,2026-03-14,BH-001457/2026
3926,2,78,XUAT,1,2026-03-14,BH-002019/2026
3927,1,178,XUAT,1,2026-03-14,BH-002670/2026
3928,3,98,XUAT,1,2026-03-14,BH-002950/2026
3929,2,158,XUAT,1,2026-03-14,BH-003281/2026
3930,4,156,XUAT,1,2026-03-14,BH-003892/2026
3931,3,104,XUAT,1,2026-03-14,BH-004955/2026
3932,6,91,XUAT,1,2026-03-14,BH-005779/2026
3933,5,44,NHAP,28,2026-03-14,
3934,2,110,XUAT,1,2026-03-15,BH-000494/2026
3935,1,7,XUAT,1,2026-03-15,BH-001857/2026
3936,5,43,XUAT,1,2026-03-15,BH-001870/2026
3937,3,24,XUAT,1,2026-03-15,BH-001903/2026
3938,3,99,XUAT,1,2026-03-15,BH-002529/2026
3939,3,17,XUAT,1,2026-03-15,BH-003860/2026
3940,2,161,XUAT,1,2026-03-15,BH-004933/2026
3941,5,146,XUAT,1,2026-03-15,BH-006514/2026
3942,6,64,XUAT,1,2026-03-16,BH-000167/2026
3943,6,73,XUAT,1,2026-03-16,BH-003360/2026
3944,1,160,XUAT,1,2026-03-16,BH-004692/2026
3945,1,152,XUAT,1,2026-03-17,BH-000988/2026
3946,3,94,XUAT,2,2026-03-17,BH-002456/2026
3947,6,81,XUAT,1,2026-03-17,BH-004093/2026
3948,1,121,XUAT,1,2026-03-18,BH-000369/2026
3949,5,1,XUAT,1,2026-03-18,BH-002070/2026
3950,6,160,XUAT,1,2026-03-18,BH-005093/2026
3951,3,156,XUAT,1,2026-03-18,BH-005155/2026
3952,1,47,XUAT,2,2026-03-18,BH-005585/2026
3953,4,41,XUAT,1,2026-03-18,BH-006463/2026
3954,6,131,XUAT,1,2026-03-19,BH-000230/2026
3955,6,170,XUAT,1,2026-03-19,BH-002901/2026
3956,2,119,XUAT,1,2026-03-19,BH-003198/2026
3957,2,30,XUAT,1,2026-03-19,BH-003674/2026
3958,3,51,XUAT,1,2026-03-19,BH-004387/2026
3959,1,165,XUAT,1,2026-03-19,BH-004843/2026
3960,3,66,XUAT,1,2026-03-19,BH-005279/2026
3961,2,89,XUAT,1,2026-03-19,BH-005514/2026
3962,2,110,XUAT,1,2026-03-20,BH-000103/2026
3963,3,24,XUAT,1,2026-03-20,BH-000292/2026
3964,4,9,XUAT,1,2026-03-20,BH-001991/2026
3965,1,62,XUAT,1,2026-03-20,BH-002428/2026
3966,1,15,XUAT,1,2026-03-20,BH-003388/2026
3967,2,139,XUAT,1,2026-03-20,BH-006965/2026
3968,5,85,NHAP,25,2026-03-21,
3969,3,66,NHAP,13,2026-03-21,
3970,1,159,XUAT,1,2026-03-21,BH-005307/2026
3971,3,156,XUAT,1,2026-03-21,BH-005881/2026
3972,6,99,XUAT,1,2026-03-21,BH-007130/2026
3973,2,157,NHAP,11,2026-03-22,
3974,3,163,XUAT,1,2026-03-23,BH-000291/2026
3975,6,27,XUAT,1,2026-03-23,BH-001784/2026
3976,5,116,NHAP,21,2026-03-23,
3977,2,80,XUAT,1,2026-03-23,BH-005643/2026
3978,6,35,XUAT,1,2026-03-24,BH-000258/2026
3979,5,81,XUAT,1,2026-03-24,BH-001320/2026
3980,5,28,XUAT,1,2026-03-24,BH-003979/2026
3981,2,13,XUAT,1,2026-03-24,BH-004869/2026
3982,2,72,XUAT,1,2026-03-24,BH-006750/2026
3983,6,111,XUAT,1,2026-03-24,BH-006813/2026
3984,2,90,XUAT,2,2026-03-25,BH-002371/2026
3985,2,139,XUAT,1,2026-03-25,BH-005360/2026
3986,2,110,XUAT,1,2026-03-25,BH-005794/2026
3987,5,174,XUAT,1,2026-03-25,BH-007703/2026
3988,5,106,XUAT,1,2026-03-26,BH-000026/2026
3989,5,63,XUAT,2,2026-03-26,BH-002279/2026
3990,4,26,XUAT,1,2026-03-26,BH-002320/2026
3991,1,152,XUAT,1,2026-03-26,BH-003082/2026
3992,3,19,XUAT,1,2026-03-26,BH-005249/2026
3993,4,16,NHAP,14,2026-03-26,
3994,5,127,XUAT,1,2026-03-26,BH-007640/2026
3995,4,118,XUAT,1,2026-03-27,BH-000023/2026
3996,4,9,XUAT,1,2026-03-27,BH-000451/2026
3997,2,138,XUAT,1,2026-03-27,BH-001763/2026
3998,1,145,XUAT,1,2026-03-27,BH-002258/2026
3999,6,124,XUAT,1,2026-03-27,BH-002961/2026
4000,2,119,XUAT,1,2026-03-27,BH-006393/2026
4001,1,63,XUAT,1,2026-03-27,BH-007144/2026
4002,6,48,XUAT,1,2026-03-27,BH-007231/2026
4003,6,52,XUAT,1,2026-03-27,BH-007778/2026
4004,6,53,XUAT,1,2026-03-28,BH-000859/2026
4005,1,5,XUAT,1,2026-03-28,BH-001134/2026
4006,3,95,XUAT,1,2026-03-28,BH-001834/2026
4007,1,6,XUAT,1,2026-03-28,BH-006545/2026
4008,4,24,XUAT,1,2026-03-29,BH-000489/2026
4009,2,22,XUAT,1,2026-03-29,BH-001355/2026
4010,2,169,XUAT,1,2026-03-29,BH-001430/2026
4011,1,176,XUAT,1,2026-03-29,BH-004334/2026
4012,4,57,NHAP,26,2026-03-29,
4013,4,137,XUAT,1,2026-03-29,BH-005836/2026
4014,6,42,XUAT,1,2026-03-29,BH-006716/2026
4015,5,71,XUAT,1,2026-03-30,BH-000709/2026
4016,3,157,XUAT,1,2026-03-30,BH-000824/2026
4017,6,100,XUAT,1,2026-03-30,BH-002544/2026
4018,2,112,XUAT,2,2026-03-30,BH-004313/2026
4019,5,124,XUAT,1,2026-03-30,BH-004939/2026
4020,1,180,XUAT,1,2026-03-30,BH-006941/2026
4021,6,3,NHAP,24,2026-03-31,
4022,5,48,XUAT,1,2026-03-31,BH-003621/2026
4023,6,129,XUAT,1,2026-03-31,BH-004023/2026
4024,5,128,XUAT,1,2026-03-31,BH-005952/2026
4025,3,83,XUAT,1,2026-03-31,BH-007168/2026
4026,1,71,XUAT,1,2026-04-01,BH-000151/2026
4027,4,141,XUAT,1,2026-04-01,BH-001923/2026
4028,1,105,XUAT,1,2026-04-01,BH-002294/2026
4029,1,28,XUAT,1,2026-04-01,BH-004938/2026
4030,2,172,XUAT,1,2026-04-01,BH-005003/2026
4031,6,104,XUAT,1,2026-04-01,BH-006910/2026
4032,6,117,XUAT,1,2026-04-02,BH-003566/2026
4033,3,17,XUAT,1,2026-04-02,BH-007064/2026
4034,2,168,XUAT,1,2026-04-02,BH-007442/2026
4035,1,23,XUAT,1,2026-04-03,BH-002988/2026
4036,2,145,XUAT,1,2026-04-03,BH-006024/2026
4037,6,78,XUAT,1,2026-04-04,BH-000426/2026
4038,3,174,XUAT,1,2026-04-04,BH-001711/2026
4039,5,112,XUAT,1,2026-04-04,BH-001850/2026
4040,4,176,XUAT,1,2026-04-04,BH-005121/2026
4041,1,43,XUAT,1,2026-04-04,BH-005311/2026
4042,4,133,XUAT,1,2026-04-04,BH-005358/2026
4043,3,43,XUAT,1,2026-04-05,BH-001626/2026
4044,6,81,XUAT,1,2026-04-05,BH-003842/2026
4045,4,156,XUAT,1,2026-04-05,BH-004509/2026
4046,2,158,XUAT,1,2026-04-05,BH-005862/2026
4047,2,56,XUAT,1,2026-04-06,BH-000919/2026
4048,3,83,XUAT,1,2026-04-06,BH-001797/2026
4049,4,74,XUAT,1,2026-04-06,BH-003123/2026
4050,3,168,XUAT,2,2026-04-06,BH-004142/2026
4051,4,103,NHAP,11,2026-04-06,
4052,1,87,XUAT,2,2026-04-06,BH-007288/2026
4053,4,84,XUAT,1,2026-04-06,BH-007457/2026
4054,5,104,XUAT,2,2026-04-06,BH-007538/2026
4055,5,76,XUAT,1,2026-04-06,BH-007729/2026
4056,6,100,XUAT,1,2026-04-07,BH-000667/2026
4057,4,108,NHAP,23,2026-04-07,
4058,1,121,XUAT,1,2026-04-07,BH-001204/2026
4059,6,89,XUAT,1,2026-04-07,BH-001841/2026
4060,2,88,XUAT,1,2026-04-07,BH-002778/2026
4061,6,4,XUAT,1,2026-04-07,BH-003576/2026
4062,2,70,XUAT,1,2026-04-07,BH-006167/2026
4063,1,41,NHAP,19,2026-04-07,
4064,2,135,XUAT,2,2026-04-07,BH-007739/2026
4065,5,47,XUAT,1,2026-04-08,BH-004608/2026
4066,3,136,XUAT,1,2026-04-08,BH-005266/2026
4067,6,128,NHAP,6,2026-04-09,
4068,6,135,XUAT,1,2026-04-09,BH-005318/2026
4069,6,170,XUAT,1,2026-04-09,BH-005347/2026
4070,6,70,XUAT,2,2026-04-09,BH-005805/2026
4071,2,32,XUAT,1,2026-04-09,BH-005840/2026
4072,1,13,XUAT,2,2026-04-09,BH-006631/2026
4073,3,131,XUAT,1,2026-04-09,BH-006857/2026
4074,6,127,XUAT,2,2026-04-09,BH-007163/2026
4075,5,116,XUAT,2,2026-04-09,BH-007519/2026
4076,4,117,XUAT,1,2026-04-10,BH-000155/2026
4077,2,2,XUAT,1,2026-04-10,BH-001499/2026
4078,4,17,XUAT,1,2026-04-10,BH-004058/2026
4079,5,77,XUAT,1,2026-04-10,BH-004914/2026
4080,3,130,XUAT,1,2026-04-10,BH-004983/2026
4081,5,122,XUAT,1,2026-04-10,BH-006188/2026
4082,5,93,XUAT,1,2026-04-10,BH-007354/2026
4083,6,91,XUAT,1,2026-04-11,BH-001160/2026
4084,5,77,XUAT,1,2026-04-11,BH-001791/2026
4085,3,140,XUAT,2,2026-04-11,BH-002017/2026
4086,1,92,XUAT,1,2026-04-11,BH-002814/2026
4087,1,2,XUAT,1,2026-04-11,BH-004139/2026
4088,2,8,XUAT,1,2026-04-11,BH-004807/2026
4089,1,40,XUAT,1,2026-04-12,BH-002829/2026
4090,3,122,NHAP,17,2026-04-12,
4091,4,125,XUAT,1,2026-04-12,BH-004444/2026
4092,1,50,XUAT,1,2026-04-12,BH-004592/2026
4093,3,25,XUAT,1,2026-04-12,BH-005057/2026
4094,6,6,XUAT,1,2026-04-12,BH-006908/2026
4095,2,5,XUAT,1,2026-04-12,BH-007061/2026
4096,6,43,XUAT,1,2026-04-13,BH-000416/2026
4097,2,11,NHAP,26,2026-04-13,
4098,2,74,XUAT,2,2026-04-13,BH-003698/2026
4099,3,26,XUAT,1,2026-04-13,BH-004324/2026
4100,2,74,XUAT,1,2026-04-13,BH-004463/2026
4101,1,141,XUAT,1,2026-04-13,BH-004814/2026
4102,5,95,NHAP,26,2026-04-13,
4103,6,67,XUAT,1,2026-04-14,BH-004090/2026
4104,2,90,XUAT,1,2026-04-14,BH-005365/2026
4105,6,1,XUAT,1,2026-04-14,BH-007000/2026
4106,6,93,XUAT,1,2026-04-15,BH-003021/2026
4107,3,130,XUAT,1,2026-04-15,BH-004474/2026
4108,1,87,XUAT,1,2026-04-15,BH-004570/2026
4109,3,150,XUAT,1,2026-04-15,BH-004871/2026
4110,2,112,NHAP,6,2026-04-16,
4111,3,17,XUAT,1,2026-04-16,BH-000300/2026
4112,6,56,NHAP,11,2026-04-16,
4113,4,49,XUAT,1,2026-04-16,BH-002395/2026
4114,5,128,XUAT,1,2026-04-16,BH-002872/2026
4115,1,105,XUAT,1,2026-04-16,BH-003914/2026
4116,6,97,XUAT,1,2026-04-16,BH-004191/2026
4117,2,69,XUAT,1,2026-04-16,BH-005284/2026
4118,4,78,XUAT,1,2026-04-16,BH-005391/2026
4119,6,6,XUAT,1,2026-04-16,BH-005798/2026
4120,6,18,XUAT,1,2026-04-16,BH-006527/2026
4121,5,127,XUAT,1,2026-04-17,BH-002876/2026
4122,6,108,XUAT,1,2026-04-17,BH-002941/2026
4123,6,104,XUAT,1,2026-04-17,BH-006688/2026
4124,6,81,XUAT,1,2026-04-17,BH-006886/2026
4125,4,17,XUAT,1,2026-04-17,BH-007158/2026
4126,4,124,XUAT,1,2026-04-19,BH-001724/2026
4127,3,138,XUAT,1,2026-04-19,BH-001924/2026
4128,4,143,XUAT,1,2026-04-19,BH-002399/2026
4129,1,160,XUAT,1,2026-04-19,BH-004409/2026
4130,6,100,XUAT,1,2026-04-19,BH-004518/2026
4131,6,19,XUAT,1,2026-04-20,BH-000148/2026
4132,1,89,XUAT,1,2026-04-20,BH-000616/2026
4133,3,128,XUAT,2,2026-04-20,BH-001442/2026
4134,4,76,XUAT,1,2026-04-20,BH-003294/2026
4135,2,131,XUAT,2,2026-04-20,BH-003556/2026
4136,5,32,XUAT,1,2026-04-20,BH-005649/2026
4137,1,168,XUAT,1,2026-04-20,BH-005953/2026
4138,4,53,XUAT,1,2026-04-20,BH-006369/2026
4139,5,95,XUAT,1,2026-04-20,BH-007651/2026
4140,5,138,XUAT,1,2026-04-21,BH-001975/2026
4141,1,101,XUAT,1,2026-04-21,BH-002940/2026
4142,4,66,XUAT,1,2026-04-21,BH-003850/2026
4143,2,168,XUAT,1,2026-04-21,BH-007340/2026
4144,3,122,XUAT,1,2026-04-21,BH-007694/2026
4145,2,171,XUAT,1,2026-04-22,BH-002251/2026
4146,6,33,XUAT,1,2026-04-22,BH-002597/2026
4147,6,33,XUAT,1,2026-04-23,BH-001208/2026
4148,6,39,XUAT,1,2026-04-23,BH-001302/2026
4149,1,1,XUAT,1,2026-04-23,BH-002225/2026
4150,5,88,XUAT,1,2026-04-23,BH-004028/2026
4151,1,61,XUAT,1,2026-04-23,BH-006405/2026
4152,4,148,XUAT,1,2026-04-23,BH-006827/2026
4153,3,109,NHAP,30,2026-04-23,
4154,1,81,XUAT,1,2026-04-24,BH-000269/2026
4155,6,67,XUAT,1,2026-04-24,BH-000332/2026
4156,2,42,XUAT,1,2026-04-24,BH-001124/2026
4157,3,66,XUAT,1,2026-04-24,BH-001853/2026
4158,1,15,XUAT,1,2026-04-24,BH-002366/2026
4159,5,171,XUAT,1,2026-04-24,BH-003637/2026
4160,5,112,XUAT,1,2026-04-24,BH-003822/2026
4161,2,50,XUAT,1,2026-04-24,BH-007066/2026
4162,4,100,XUAT,1,2026-04-25,BH-000315/2026
4163,6,14,NHAP,6,2026-04-25,
4164,1,97,NHAP,29,2026-04-25,
4165,2,131,XUAT,1,2026-04-25,BH-004015/2026
4166,1,92,XUAT,1,2026-04-26,BH-000380/2026
4167,2,139,XUAT,1,2026-04-26,BH-000513/2026
4168,3,77,XUAT,1,2026-04-26,BH-001467/2026
4169,5,142,XUAT,2,2026-04-26,BH-001650/2026
4170,6,92,XUAT,1,2026-04-26,BH-002445/2026
4171,4,180,XUAT,1,2026-04-26,BH-003856/2026
4172,2,99,NHAP,28,2026-04-26,
4173,1,5,XUAT,1,2026-04-26,BH-004617/2026
4174,4,171,XUAT,2,2026-04-26,BH-004718/2026
4175,3,26,XUAT,1,2026-04-27,BH-001179/2026
4176,6,146,XUAT,1,2026-04-27,BH-001751/2026
4177,3,161,XUAT,1,2026-04-27,BH-004180/2026
4178,3,156,XUAT,1,2026-04-27,BH-004689/2026
4179,5,45,XUAT,1,2026-04-27,BH-004690/2026
4180,5,141,XUAT,2,2026-04-27,BH-005729/2026
4181,6,76,XUAT,1,2026-04-27,BH-007234/2026
4182,6,18,XUAT,1,2026-04-28,BH-000259/2026
4183,3,155,XUAT,1,2026-04-28,BH-001440/2026
4184,5,120,XUAT,1,2026-04-28,BH-002461/2026
4185,2,105,XUAT,1,2026-04-28,BH-006038/2026
4186,3,23,XUAT,1,2026-04-28,BH-007178/2026
4187,5,93,XUAT,2,2026-04-28,BH-007639/2026
4188,6,78,XUAT,1,2026-04-29,BH-000201/2026
4189,1,27,XUAT,1,2026-04-29,BH-001111/2026
4190,5,108,NHAP,6,2026-04-29,
4191,1,99,NHAP,18,2026-04-29,
4192,1,43,XUAT,1,2026-04-29,BH-003177/2026
4193,2,88,XUAT,1,2026-04-29,BH-003877/2026
4194,6,14,XUAT,1,2026-04-29,BH-004511/2026
4195,3,45,XUAT,1,2026-04-29,BH-004652/2026
4196,5,45,XUAT,1,2026-04-29,BH-004970/2026
4197,4,130,XUAT,2,2026-04-30,BH-001068/2026
4198,3,93,XUAT,1,2026-04-30,BH-001477/2026
4199,3,11,NHAP,5,2026-04-30,
4200,4,17,XUAT,1,2026-04-30,BH-006263/2026
4201,1,63,XUAT,1,2026-05-01,BH-001714/2026
4202,4,180,XUAT,1,2026-05-01,BH-004965/2026
4203,6,17,XUAT,1,2026-05-01,BH-005327/2026
4204,4,48,NHAP,7,2026-05-01,
4205,6,18,XUAT,2,2026-05-01,BH-005475/2026
4206,6,26,XUAT,1,2026-05-01,BH-007031/2026
4207,4,93,XUAT,1,2026-05-02,BH-002002/2026
4208,6,97,XUAT,1,2026-05-02,BH-002095/2026
4209,1,123,XUAT,1,2026-05-02,BH-002840/2026
4210,6,110,XUAT,1,2026-05-02,BH-004310/2026
4211,1,167,XUAT,1,2026-05-02,BH-004315/2026
4212,5,104,XUAT,1,2026-05-02,BH-004740/2026
4213,4,142,XUAT,1,2026-05-02,BH-006768/2026
4214,5,135,XUAT,1,2026-05-02,BH-007460/2026
4215,1,87,XUAT,1,2026-05-02,BH-007529/2026
4216,6,22,XUAT,1,2026-05-03,BH-001941/2026
4217,1,80,XUAT,1,2026-05-03,BH-005188/2026
4218,6,78,XUAT,2,2026-05-03,BH-005790/2026
4219,4,134,XUAT,1,2026-05-04,BH-001155/2026
4220,2,178,XUAT,1,2026-05-04,BH-001890/2026
4221,2,114,XUAT,1,2026-05-04,BH-002411/2026
4222,5,180,XUAT,1,2026-05-04,BH-002902/2026
4223,1,152,XUAT,1,2026-05-04,BH-007435/2026
4224,3,180,XUAT,1,2026-05-04,BH-007493/2026
4225,4,4,XUAT,2,2026-05-05,BH-000807/2026
4226,2,131,XUAT,1,2026-05-05,BH-000933/2026
4227,1,37,XUAT,1,2026-05-05,BH-001393/2026
4228,1,134,XUAT,1,2026-05-05,BH-002312/2026
4229,4,74,XUAT,1,2026-05-06,BH-002109/2026
4230,3,137,XUAT,1,2026-05-06,BH-003603/2026
4231,5,33,XUAT,1,2026-05-06,BH-004069/2026
4232,3,94,XUAT,2,2026-05-06,BH-005444/2026
4233,4,167,XUAT,1,2026-05-06,BH-005569/2026
4234,2,1,XUAT,1,2026-05-06,BH-007655/2026
4235,6,117,XUAT,1,2026-05-07,BH-000475/2026
4236,1,16,XUAT,1,2026-05-07,BH-003785/2026
4237,1,42,XUAT,1,2026-05-07,BH-005563/2026
4238,5,162,XUAT,1,2026-05-07,BH-006806/2026
4239,2,112,XUAT,1,2026-05-08,BH-000843/2026
4240,3,102,XUAT,1,2026-05-08,BH-002179/2026
4241,3,158,XUAT,1,2026-05-08,BH-003479/2026
4242,2,108,XUAT,1,2026-05-08,BH-003543/2026
4243,6,56,XUAT,1,2026-05-08,BH-004439/2026
4244,3,156,XUAT,1,2026-05-08,BH-004826/2026
4245,6,19,XUAT,1,2026-05-09,BH-002473/2026
4246,5,28,XUAT,1,2026-05-09,BH-004130/2026
4247,4,41,XUAT,1,2026-05-09,BH-006328/2026
4248,6,110,XUAT,1,2026-05-09,BH-006743/2026
4249,5,34,XUAT,1,2026-05-10,BH-000120/2026
4250,4,23,XUAT,1,2026-05-10,BH-001107/2026
4251,3,77,NHAP,30,2026-05-10,
4252,4,167,XUAT,1,2026-05-10,BH-002516/2026
4253,4,22,XUAT,1,2026-05-10,BH-003673/2026
4254,3,174,XUAT,1,2026-05-10,BH-004345/2026
4255,6,37,XUAT,1,2026-05-10,BH-005282/2026
4256,5,84,XUAT,1,2026-05-10,BH-006104/2026
4257,4,47,XUAT,1,2026-05-11,BH-003500/2026
4258,1,161,XUAT,2,2026-05-11,BH-003712/2026
4259,5,146,XUAT,1,2026-05-11,BH-003758/2026
4260,3,71,XUAT,2,2026-05-11,BH-003940/2026
