ticket_id,ticket_code,customer_id,serial_no,product_id,center_id,issue_desc,category_id,priority,status,technician_id,received_at,due_date,closed_at,is_warranty
7108,BH-007108/2025,36693,SN761127458977,97,2,tình trạng: cắm sạc không vào điện xảy ra sau khi rơi,3,TRUNG_BINH,DA_DONG,5,2025-10-26 10:30,2025-10-29 10:30,2025-10-29 00:32,true
7109,BH-007109/2026,1345,SN813167763772,263,2,man hinh den khong len khach chua tung sua o dau,1,CAO,DA_DONG,12,2026-07-24 11:15,2026-07-25 11:15,2026-07-25 04:27,false
7110,BH-007110/2024,50693,SN477165477208,302,1,tình trạng: pin chai chỉ còn dùng được nửa ngày mới bị 2 ngày nay,2,TRUNG_BINH,DA_DONG,1,2024-08-31 17:00,2024-09-03 17:00,2024-09-02 22:33,false
7111,BH-007111/2024,40337,SN669990396987,3,1,TÌNH TRẠNG: KHÔNG NHẬN SIM MÁY CÒN BẢO HÀNH,6,THAP,DA_DONG,1,2024-11-08 13:45,2024-11-13 13:45,2024-11-11 13:00,true
7112,BH-007112/2025,9234,SN690117803583,256,3,pin chai chỉ còn dùng được nửa ngày bị từ tuần trước,2,TRUNG_BINH,DA_DONG,38,2025-08-12 08:30,2025-08-15 08:30,2025-08-13 19:04,true
7113,BH-007113/2025,13175,SN447565040862,4,1,tình trạng: cắm sạc báo lỗi phụ kiện bị từ tuần trước,3,TRUNG_BINH,DA_DONG,20,2025-06-04 17:00,2025-06-07 17:00,2025-06-07 00:10,true
7114,BH-007114/2025,14591,SN100451946100,249,4,khách hàng phản ánh màn hình bị ám vàng một góc,1,CAO,DA_DONG,14,2025-11-29 08:15,2025-11-30 08:15,2025-11-29 23:41,true
7115,BH-007115/2025,47729,SN417991293633,295,4,khách hàng phản ánh máy chạy chậm giật lag sau khi cập nhật đã thử khởi động lại không được,4,THAP,DA_DONG,15,2025-03-24 16:45,2025-03-29 16:45,2025-03-28 05:31,true
7116,BH-007116/2026,28049,SN174464534192,194,1,khách hàng phản ánh màn hình chớp tắt liên tục,1,CAO,DA_DONG,33,2026-07-14 09:30,2026-07-15 09:30,2026-07-14 23:56,true
7117,BH-007117/2025,47547,SN190689215501,240,1,may bi máy tự tắt khi còn 30% pin đã thử khởi động lại không được,2,TRUNG_BINH,CHO_LINH_KIEN,20,2025-10-14 14:30,2025-10-17 14:30,,true
7118,BH-007118/2024,19069,SN177942634860,272,2,camera mở lên bị đen màn máy còn bảo hành,4,THAP,DA_DONG,30,2024-09-11 14:45,2024-09-16 14:45,2024-09-13 03:13,true
7119,BH-007119/2025,29196,SN171369407437,201,1,kh noi cam sac khong vao dien may con bao hanh,3,TRUNG_BINH,DA_DONG,1,2025-04-02 17:30,2025-04-05 17:30,2025-04-04 16:14,true
7120,BH-007120/2025,47944,SN165102097378,80,3,khách hàng phản ánh cắm sạc máy nóng bất thường máy còn bảo hành,3,TRUNG_BINH,DA_DONG,22,2025-12-11 11:15,2025-12-14 11:15,2025-12-13 10:48,true
7121,BH-007121/2025,10536,SN548175119681,309,6,may bi pin tụt rất nhanh dùng 2 tiếng đã hết khách chưa từng sửa ở đâu,2,TRUNG_BINH,DA_DONG,28,2025-01-01 17:45,2025-01-04 17:45,2025-01-04 08:16,true
7122,BH-007122/2026,51236,SN778982781644,315,3,khach bao pin nong bat thuong khi dung bi tu tuan truoc,2,TRUNG_BINH,DA_DONG,22,2026-03-02 14:15,2026-03-05 14:15,2026-03-03 11:41,true
7123,BH-007123/2026,5867,SN592462228686,92,3,pin tụt rất nhanh dùng 2 tiếng đã hết khách chưa từng sửa ở đâu,2,TRUNG_BINH,DA_DONG,3,2026-07-31 13:30,2026-08-03 13:30,2026-08-01 08:39,true
7124,BH-007124/2026,23616,SN324222589827,142,5,màn hình xuất hiện vệt mực loang bị từ tuần trước,1,CAO,DA_DONG,9,2026-01-09 14:15,2026-01-10 14:15,2026-01-09 20:23,true
7125,BH-007125/2024,11632,SN570622666316,242,3,khách hàng phản ánh máy bị đổ nước ngọt vào không sạc được mới bị 2 ngày nay,5,CAO,DA_DONG,32,2024-09-09 13:15,2024-09-10 13:15,2024-09-10 03:29,true
7126,BH-007126/2025,6910,SN198468546575,150,4,kh nói màn hình bị hở sáng viền dưới đã thử khởi động lại không được,1,CAO,DA_DONG,6,2025-03-10 16:30,2025-03-11 16:30,2025-03-11 00:22,true
7127,BH-007127/2025,38470,SN256026380204,89,3,khách hàng phản ánh máy bị đổ nước ngọt vào không sạc được xảy ra sau khi rơi,5,CAO,DA_DONG,19,2025-02-06 09:00,2025-02-07 09:00,2025-02-06 17:44,true
7128,BH-007128/2026,42881,SN267859923206,86,6,tinh trang: diem chet tren man hinh may con bao hanh,1,CAO,DA_DONG,11,2026-01-14 11:00,2026-01-15 11:00,2026-01-14 19:22,true
7129,BH-007129/2025,25064,SN256125410643,62,1,khách báo màn hình bị sọc dọc bị từ tuần trước,1,CAO,DA_DONG,20,2025-02-09 17:00,2025-02-10 17:00,2025-02-10 08:34,false
7130,BH-007130/2026,8011,SN154111394011,165,6,khách hàng phản ánh pin sụt 20% chỉ sau vài phút xảy ra sau khi rơi,2,TRUNG_BINH,DA_DONG,28,2026-03-21 16:30,2026-03-24 16:30,2026-03-23 04:09,true
7131,BH-007131/2026,34804,SN622120369280,106,4,tinh trang: pin tut rat nhanh dung 2 tieng da het bi tu tuan truoc,2,TRUNG_BINH,DA_PHAN_CONG,14,2026-03-06 17:30,2026-03-09 17:30,,false
7132,BH-007132/2024,1477,SN645547147845,275,6,tình trạng: rơi bồn rửa máy chập chờn bị từ tuần trước,5,CAO,DA_DONG,13,2024-11-10 11:15,2024-11-11 11:15,2024-11-11 01:44,true
7133,BH-007133/2025,41345,SN684757604721,294,5,may bi pin chai chỉ còn dùng được nửa ngày đã thử khởi động lại không được,2,CAO,DA_DONG,35,2025-10-17 13:00,2025-10-18 13:00,2025-10-18 01:29,true
7134,BH-007134/2025,34074,SN272411953469,250,5,kh noi may rung lien tuc khong dung bi tu tuan truoc,6,TRUNG_BINH,DA_DONG,9,2025-10-09 12:45,2025-10-12 12:45,2025-10-12 03:00,true
7135,BH-007135/2025,31772,SN407397968999,226,3,khách báo pin nóng bất thường khi dùng máy còn bảo hành,2,TRUNG_BINH,DA_DONG,38,2025-12-18 11:30,2025-12-21 11:30,2025-12-19 17:59,true
7136,BH-007136/2026,37298,SN147767019565,47,1,khach hang phan anh diem chet tren man hinh,1,CAO,DA_DONG,1,2026-04-09 10:15,2026-04-10 10:15,2026-04-09 19:47,false
7137,BH-007137/2026,1863,SN971936162680,24,1,tình trạng: pin chai chỉ còn dùng được nửa ngày,2,TRUNG_BINH,DA_DONG,33,2026-02-02 13:15,2026-02-05 13:15,2026-02-05 03:57,true
7138,BH-007138/2025,7863,SN821118810708,252,6,MAY BI MÁY TREO LOGO KHÔNG VÀO ĐƯỢC HỆ ĐIỀU HÀNH KHÁCH CHƯA TỪNG SỬA Ở ĐÂU,4,THAP,DA_DONG,23,2025-11-02 08:15,2025-11-07 08:15,2025-11-05 08:02,true
7139,BH-007139/2025,17720,SN799995314324,5,1,kh nói máy có tiếng kêu lạ bên trong đã thử khởi động lại không được,6,TRUNG_BINH,DA_DONG,1,2025-05-14 14:45,2025-05-17 14:45,2025-05-15 20:36,true
7140,BH-007140/2025,27406,SN548444013092,235,4,man hinh den khong len da thu khoi dong lai khong duoc,1,CAO,DA_PHAN_CONG,21,2025-01-25 16:00,2025-01-26 16:00,,true
7141,BH-007141/2024,31151,SN486378463006,213,6,may bi cổng sạc bị gãy chân bị từ tuần trước,3,TRUNG_BINH,DA_DONG,18,2024-09-29 15:00,2024-10-02 15:00,2024-09-30 13:57,true
7142,BH-007142/2024,21770,SN525253216148,27,5,may bi màn hình nứt sau khi rơi bị từ tuần trước,1,CAO,DA_DONG,24,2024-10-27 17:45,2024-10-28 17:45,2024-10-28 04:31,true
7143,BH-007143/2025,30539,SN298660097491,18,3,khách báo pin sụt 20% chỉ sau vài phút bị từ tuần trước,2,TRUNG_BINH,DA_DONG,32,2025-07-06 11:00,2025-07-09 11:00,2025-07-07 09:05,true
7144,BH-007144/2026,51967,SN500604054177,203,1,tình trạng: pin tụt rất nhanh dùng 2 tiếng đã hết máy còn bảo hành,2,CAO,DA_DONG,33,2026-03-27 11:45,2026-03-28 11:45,2026-03-27 20:43,true
7145,BH-007145/2026,1005,SN680314913124,112,1,may bi máy không giữ được pin qua đêm đã thử khởi động lại không được,2,THAP,DA_DONG,20,2026-01-29 09:30,2026-02-03 09:30,2026-02-01 15:28,false
7146,BH-007146/2025,19894,SN610260215544,104,1,khách hàng phản ánh cổng sạc bám bụi không tiếp xúc mới bị 2 ngày nay,3,TRUNG_BINH,DA_DONG,1,2025-09-26 14:15,2025-09-29 14:15,2025-09-28 02:33,true
7147,BH-007147/2026,32749,SN734170450233,17,2,KHÁCH HÀNG PHẢN ÁNH MÁY PHỒNG PIN CẤN MÀN HÌNH BỊ TỪ TUẦN TRƯỚC,2,TRUNG_BINH,DA_DONG,29,2026-01-14 12:15,2026-01-17 12:15,2026-01-15 15:09,true
7148,BH-007148/2025,469,SN818965060761,116,5,may bi máy tự khởi động lại nhiều lần trong ngày xảy ra sau khi rơi,4,THAP,DA_DONG,7,2025-08-15 11:30,2025-08-20 11:30,2025-08-19 06:00,true
7149,BH-007149/2024,26067,SN497902331865,218,1,khách báo màn hình đen không lên bị từ tuần trước,1,CAO,DA_DONG,1,2024-12-30 17:45,2024-12-31 17:45,2025-01-01 09:17,false
7150,BH-007150/2024,52979,SN872339437599,96,5,may bi pin tụt rất nhanh dùng 2 tiếng đã hết đã thử khởi động lại không được,2,TRUNG_BINH,DANG_XU_LY,17,2024-12-17 16:30,2024-12-20 16:30,,true
7151,BH-007151/2025,18642,SN715746342804,225,1,khach bao man hinh chop tat lien tuc bi tu tuan truoc,1,CAO,DA_DONG,1,2025-12-19 16:45,2025-12-20 16:45,2025-12-21 06:23,true
7152,BH-007152/2024,21946,SN733782674757,32,4,TÌNH TRẠNG: CAMERA MỞ LÊN BỊ ĐEN MÀN KHÁCH CHƯA TỪNG SỬA Ở ĐÂU,4,TRUNG_BINH,DA_DONG,2,2024-11-14 12:00,2024-11-17 12:00,2024-11-15 07:28,true
7153,BH-007153/2024,10949,SN202527185927,199,4,cắm sạc không vào điện xảy ra sau khi rơi,3,TRUNG_BINH,HOAN_TAT,15,2024-12-14 09:00,2024-12-17 09:00,,true
7154,BH-007154/2025,50137,SN795738925119,16,1,khách hàng phản ánh wifi không kết nối được sau cập nhật,4,THAP,CHO_LINH_KIEN,1,2025-02-27 17:30,2025-03-04 17:30,,true
7155,BH-007155/2024,13020,SN844108592558,256,5,may bi điểm chết trên màn hình mới bị 2 ngày nay,1,CAO,DA_DONG,7,2024-09-18 17:30,2024-09-19 17:30,2024-09-19 11:52,true
7156,BH-007156/2025,13012,SN277834437945,57,5,tinh trang: may khong giu duoc pin qua dem xay ra sau khi roi,2,TRUNG_BINH,DA_DONG,17,2025-12-06 13:00,2025-12-09 13:00,2025-12-08 21:17,false
7157,BH-007157/2025,39076,SN619108354074,36,4,may bi màn hình bị hở sáng viền dưới đã thử khởi động lại không được,1,CAO,DA_DONG,14,2025-12-29 13:45,2025-12-30 13:45,2025-12-30 10:48,true
7158,BH-007158/2026,25432,SN364715436528,55,4,tình trạng: cổng sạc bám bụi không tiếp xúc máy còn bảo hành,3,TRUNG_BINH,DA_DONG,16,2026-04-17 13:15,2026-04-20 13:15,2026-04-23 13:14,true
7159,BH-007159/2026,38108,SN936606382113,103,1,khách báo máy tự tắt khi còn 30% pin bị từ tuần trước,2,TRUNG_BINH,DA_PHAN_CONG,20,2026-08-14 10:45,2026-08-17 10:45,,true
7160,BH-007160/2026,50133,SN332486122719,1,4,máy có tiếng kêu lạ bên trong khách chưa từng sửa ở đâu,6,TRUNG_BINH,DA_DONG,15,2026-06-15 10:45,2026-06-18 10:45,2026-06-17 22:41,true
7161,BH-007161/2026,37867,SN575193753669,5,6,kh nói màn hình bị ám vàng một góc bị từ tuần trước,1,CAO,DA_DONG,28,2026-07-01 16:15,2026-07-02 16:15,2026-07-02 01:45,true
7162,BH-007162/2026,34913,SN263479155473,240,1,khách hàng phản ánh sạc rất chậm mất cả đêm bị từ tuần trước,3,TRUNG_BINH,DA_DONG,1,2026-08-16 13:30,2026-08-19 13:30,2026-08-18 15:31,true
7163,BH-007163/2026,53959,SN714516803032,281,6,tình trạng: báo pin sai phần trăm nhảy loạn bị từ tuần trước,2,TRUNG_BINH,DA_DONG,13,2026-04-09 09:00,2026-04-12 09:00,2026-04-11 19:22,true
7164,BH-007164/2025,42191,SN718161829529,147,6,may bi pin tụt rất nhanh dùng 2 tiếng đã hết khách chưa từng sửa ở đâu,2,TRUNG_BINH,DA_DONG,10,2025-02-05 16:00,2025-02-08 16:00,2025-02-08 01:22,false
7165,BH-007165/2026,49158,SN313586189591,288,5,khách hàng phản ánh máy bị đổ nước ngọt vào không sạc được máy còn bảo hành,5,CAO,DA_DONG,7,2026-06-10 14:30,2026-06-11 14:30,2026-06-11 01:41,true
7166,BH-007166/2025,52530,SN500474533274,47,6,khách hàng phản ánh loa ngoài rè không nghe rõ xảy ra sau khi rơi,6,THAP,DA_PHAN_CONG,10,2025-04-10 09:45,2025-04-15 09:45,,true
7167,BH-007167/2024,1369,SN688364688058,307,1,khách hàng phản ánh màn hình bị sọc dọc,1,CAO,DA_DONG,33,2024-09-01 17:15,2024-09-02 17:15,2024-09-02 11:00,true
7168,BH-007168/2026,3932,SN736104296498,218,3,khách hàng phản ánh máy tự khởi động lại nhiều lần trong ngày,4,THAP,DA_DONG,22,2026-03-31 13:15,2026-04-05 13:15,2026-04-09 11:41,true
7169,BH-007169/2026,43348,SN835724723151,193,3,khách báo máy tự tắt khi còn 30% pin mới bị 2 ngày nay,2,TRUNG_BINH,DA_DONG,27,2026-06-19 10:45,2026-06-22 10:45,2026-06-21 21:51,true
7170,BH-007170/2025,42185,SN803874016306,40,3,tình trạng: dính nước biển máy nóng và tắt đã thử khởi động lại không được,5,CAO,DA_DONG,19,2025-07-28 09:00,2025-07-29 09:00,2025-07-29 19:31,true
7171,BH-007171/2025,31333,SN319857915056,254,1,tình trạng: máy phồng pin cấn màn hình mới bị 2 ngày nay,2,TRUNG_BINH,CHO_LINH_KIEN,1,2025-01-14 15:15,2025-01-17 15:15,,true
7172,BH-007172/2025,19315,SN465366716190,214,1,kh nói wifi không kết nối được sau cập nhật khách chưa từng sửa ở đâu,4,THAP,DANG_XU_LY,1,2025-05-08 13:30,2025-05-13 13:30,,true
7173,BH-007173/2026,38361,SN517024181369,115,5,tình trạng: máy tự tắt khi còn 30% pin máy còn bảo hành,2,TRUNG_BINH,DA_DONG,7,2026-05-14 08:45,2026-05-17 08:45,2026-05-16 10:46,false
7174,BH-007174/2025,26200,SN684118376339,113,3,kh nói máy tự khởi động lại nhiều lần trong ngày,4,THAP,DA_DONG,27,2025-03-31 14:00,2025-04-05 14:00,2025-04-12 18:01,true
7175,BH-007175/2025,12714,SN894219173096,211,3,khách hàng phản ánh báo pin sai phần trăm nhảy loạn mới bị 2 ngày nay,2,TRUNG_BINH,DA_DONG,3,2025-10-26 09:45,2025-10-29 09:45,2025-10-27 04:05,true
7176,BH-007176/2025,28651,SN821776972817,247,6,màn hình bị sọc dọc khách chưa từng sửa ở đâu,1,CAO,DA_DONG,11,2025-04-10 17:00,2025-04-11 17:00,2025-04-11 01:48,true
7177,BH-007177/2025,9050,SN927600796110,103,6,KH NÓI MÀN HÌNH BỊ ÁM VÀNG MỘT GÓC KHÁCH CHƯA TỪNG SỬA Ở ĐÂU,1,CAO,DA_DONG,28,2025-03-15 08:00,2025-03-16 08:00,2025-03-15 23:15,false
7178,BH-007178/2026,28961,SN853425897898,157,3,khách hàng phản ánh màn hình xuất hiện vệt mực loang xảy ra sau khi rơi,1,THAP,DA_DONG,22,2026-04-28 17:30,2026-05-03 17:30,2026-05-03 03:22,true
7179,BH-007179/2026,45167,SN260668301657,131,6,tình trạng: báo pin sai phần trăm nhảy loạn mới bị 2 ngày nay,2,TRUNG_BINH,DA_DONG,10,2026-01-08 10:15,2026-01-11 10:15,2026-01-10 06:47,true
7180,BH-007180/2026,21322,SN954386523506,93,3,khách hàng phản ánh nút nguồn bị kẹt,6,TRUNG_BINH,DA_DONG,19,2026-06-02 08:30,2026-06-05 08:30,2026-06-09 06:51,true
7181,BH-007181/2026,43544,SN239811777489,23,4,tình trạng: máy phồng pin cấn màn hình,2,TRUNG_BINH,DA_DONG,4,2026-06-06 15:15,2026-06-09 15:15,2026-06-07 21:04,true
7182,BH-007182/2025,37878,SN907649104162,26,6,khach bao cam ung loan khong bam duoc moi bi 2 ngay nay,1,CAO,DA_DONG,10,2025-05-13 12:00,2025-05-14 12:00,2025-05-14 07:01,true
7183,BH-007183/2026,12755,SN340238965919,141,2,khách hàng phản ánh màn hình bị hở sáng viền dưới xảy ra sau khi rơi,1,CAO,DA_DONG,30,2026-08-25 16:15,2026-08-26 16:15,2026-08-26 09:22,true
7184,BH-007184/2026,8369,SN129282023215,175,4,may bi dinh nuoc bien may nong va tat bi tu tuan truoc,5,CAO,DA_DONG,2,2026-06-01 17:30,2026-06-02 17:30,2026-06-02 01:53,false
7185,BH-007185/2025,39204,SN359155984015,118,4,màn hình chớp tắt liên tục đã thử khởi động lại không được,1,CAO,DANG_XU_LY,16,2025-09-28 12:45,2025-09-29 12:45,,true
7186,BH-007186/2026,11945,SN931365750381,233,5,KHÁCH HÀNG PHẢN ÁNH CAMERA MỞ LÊN BỊ ĐEN MÀN ĐÃ THỬ KHỞI ĐỘNG LẠI KHÔNG ĐƯỢC,4,THAP,DA_DONG,31,2026-01-17 14:45,2026-01-22 14:45,2026-01-20 19:32,false
7187,BH-007187/2024,17900,SN450296184446,258,5,tình trạng: sạc đầy nhưng dùng 30 phút là sập nguồn đã thử khởi động lại không được,2,TRUNG_BINH,DA_DONG,35,2024-11-13 12:45,2024-11-16 12:45,2024-11-14 21:22,true
7188,BH-007188/2025,42511,SN460362330054,156,1,tình trạng: màn hình bị sọc dọc xảy ra sau khi rơi,1,CAO,CHO_LINH_KIEN,33,2025-12-19 12:15,2025-12-20 12:15,,true
7189,BH-007189/2025,38628,SN594511781838,183,1,kh noi cong sac bi gay chan may con bao hanh,3,TRUNG_BINH,DANG_XU_LY,33,2025-03-27 15:00,2025-03-30 15:00,,false
7190,BH-007190/2025,14656,SN176366718626,110,6,khách báo điểm chết trên màn hình máy còn bảo hành,1,CAO,DA_DONG,11,2025-04-14 15:30,2025-04-15 15:30,2025-04-15 10:37,true
7191,BH-007191/2024,28047,SN734065695529,43,6,khách hàng phản ánh máy tự tắt khi còn 30% pin mới bị 2 ngày nay,2,TRUNG_BINH,DA_DONG,18,2024-08-31 16:45,2024-09-03 16:45,2024-09-01 14:17,true
7192,BH-007192/2025,9852,SN134266189046,174,1,màn hình bị hở sáng viền dưới đã thử khởi động lại không được,1,CAO,DA_DONG,33,2025-11-25 13:00,2025-11-26 13:00,2025-11-25 20:11,true
7193,BH-007193/2025,50749,SN121974184508,178,4,khách báo sạc vào nhưng không nhận cáp khách chưa từng sửa ở đâu,3,TRUNG_BINH,DA_DONG,14,2025-06-15 15:15,2025-06-18 15:15,2025-06-17 04:11,true
7194,BH-007194/2025,37149,SN199200151953,102,6,khách hàng phản ánh máy bị đổ nước ngọt vào không sạc được xảy ra sau khi rơi,5,CAO,DA_DONG,10,2025-11-08 12:45,2025-11-09 12:45,2025-11-08 23:40,true
7195,BH-007195/2025,856,SN514019769709,154,1,tình trạng: pin sụt 20% chỉ sau vài phút đã thử khởi động lại không được,2,TRUNG_BINH,DA_DONG,33,2025-05-17 16:45,2025-05-20 16:45,2025-05-19 06:46,true
7196,BH-007196/2025,53833,SN356784700335,258,1,may bi màn hình xuất hiện vệt mực loang mới bị 2 ngày nay,1,CAO,DA_DONG,1,2025-11-24 11:45,2025-11-25 11:45,2025-11-26 05:02,false
7197,BH-007197/2025,29754,SN470342940510,14,4,may bi cổng sạc bị gãy chân bị từ tuần trước,3,CAO,DA_DONG,14,2025-12-02 16:30,2025-12-03 16:30,2025-12-03 04:15,false
7198,BH-007198/2026,12339,SN182404855058,270,6,kh nói cảm ứng chỗ được chỗ không,1,THAP,DA_DONG,13,2026-01-20 08:30,2026-01-25 08:30,2026-01-23 17:17,true
7199,BH-007199/2025,50344,SN782828313459,137,5,khách báo màn hình nứt sau khi rơi,1,CAO,CHO_LINH_KIEN,26,2025-12-09 11:00,2025-12-10 11:00,,true
7200,BH-007200/2026,50863,SN545176705781,54,6,may bi màn hình đen không lên bị từ tuần trước,1,CAO,DA_DONG,28,2026-01-10 11:30,2026-01-11 11:30,2026-01-11 17:45,false
7201,BH-007201/2026,29828,SN273288690228,258,5,khách báo màn hình chớp tắt liên tục đã thử khởi động lại không được,1,CAO,DA_DONG,7,2026-01-24 08:45,2026-01-25 08:45,2026-01-25 15:19,false
7202,BH-007202/2026,14890,SN776265006013,318,4,may bi sạc vào nhưng không nhận cáp máy còn bảo hành,3,TRUNG_BINH,DA_DONG,4,2026-07-12 16:30,2026-07-15 16:30,2026-07-15 02:08,false
7203,BH-007203/2025,34548,SN515221006901,269,3,khách hàng phản ánh màn hình xuất hiện vệt mực loang bị từ tuần trước,1,CAO,DA_DONG,37,2025-06-23 17:00,2025-06-24 17:00,2025-06-24 03:18,true
7204,BH-007204/2026,1526,SN148371911279,268,1,khách hàng phản ánh màn hình chớp tắt liên tục đã thử khởi động lại không được,1,THAP,DA_DONG,1,2026-03-07 13:45,2026-03-12 13:45,2026-03-10 00:54,false
7205,BH-007205/2024,39897,SN174399405165,249,5,khách hàng phản ánh máy bị đổ nước ngọt vào không sạc được mới bị 2 ngày nay,5,CAO,DA_DONG,24,2024-12-12 08:45,2024-12-13 08:45,2024-12-12 23:02,true
7206,BH-007206/2026,19082,SN348326695965,13,2,kh nói quên mật khẩu không mở được máy khách chưa từng sửa ở đâu,4,CAO,DA_DONG,29,2026-08-13 08:30,2026-08-14 08:30,2026-08-14 02:13,true
7207,BH-007207/2025,8145,SN491852044757,175,1,máy tự tắt khi còn 30% pin máy còn bảo hành,2,TRUNG_BINH,DA_DONG,33,2025-04-23 13:00,2025-04-26 13:00,2025-04-25 13:21,false
7208,BH-007208/2025,10631,SN164714281900,292,1,kh nói điện thoại dính nước mưa loa bị rè,5,CAO,DA_DONG,33,2025-07-13 09:00,2025-07-14 09:00,2025-07-13 16:21,true
7209,BH-007209/2024,35830,SN124342975841,66,6,khách báo rơi bồn rửa máy chập chờn đã thử khởi động lại không được,5,CAO,DA_DONG,28,2024-10-08 12:30,2024-10-09 12:30,2024-10-09 10:30,true
7210,BH-007210/2026,8700,SN469227317346,3,2,khách báo điểm chết trên màn hình khách chưa từng sửa ở đâu,1,CAO,DA_DONG,5,2026-07-29 09:45,2026-07-30 09:45,2026-07-30 02:12,true
7211,BH-007211/2026,53938,SN890343005282,177,2,khách báo sạc rất chậm mất cả đêm khách chưa từng sửa ở đâu,3,TRUNG_BINH,DA_DONG,5,2026-06-14 17:00,2026-06-17 17:00,2026-06-22 00:05,true
7212,BH-007212/2025,28013,SN937270287111,166,1,kh nói pin chai chỉ còn dùng được nửa ngày mới bị 2 ngày nay,2,CAO,DA_DONG,20,2025-11-25 14:45,2025-11-26 14:45,2025-11-26 09:45,false
7213,BH-007213/2024,44691,SN258032759820,78,2,may bi cam ung cho duoc cho khong,1,CAO,DA_DONG,8,2024-10-08 10:00,2024-10-09 10:00,2024-10-08 20:58,false
7214,BH-007214/2025,41168,SN163073966313,297,6,máy tự khởi động lại nhiều lần trong ngày xảy ra sau khi rơi,4,THAP,DA_DONG,11,2025-02-17 16:00,2025-02-22 16:00,2025-02-22 03:32,true
7215,BH-007215/2024,48779,SN968341260618,47,6,tình trạng: pin chai chỉ còn dùng được nửa ngày đã thử khởi động lại không được,2,TRUNG_BINH,DANG_XU_LY,10,2024-12-07 17:45,2024-12-10 17:45,,false
7216,BH-007216/2026,44380,SN589959532148,156,1,may bi màn hình xuất hiện vệt mực loang đã thử khởi động lại không được,1,CAO,DA_DONG,20,2026-02-13 15:45,2026-02-14 15:45,2026-02-14 03:05,true
7217,BH-007217/2025,46124,SN421125061310,157,3,cắm sạc không vào điện,3,TRUNG_BINH,DA_DONG,22,2025-03-10 13:00,2025-03-13 13:00,2025-03-12 08:57,true
7218,BH-007218/2026,17124,SN269732514105,23,4,khách báo máy chạy chậm giật lag sau khi cập nhật đã thử khởi động lại không được,4,TRUNG_BINH,CHO_LINH_KIEN,21,2026-07-11 15:00,2026-07-14 15:00,,true
7219,BH-007219/2026,49095,SN653530153300,7,3,kh nói máy rung liên tục không dừng bị từ tuần trước,6,TRUNG_BINH,DA_DONG,32,2026-07-07 12:30,2026-07-10 12:30,2026-07-08 07:36,false
7220,BH-007220/2026,32554,SN775276899744,58,1,máy phồng pin cấn màn hình,2,TRUNG_BINH,DA_DONG,33,2026-07-18 12:30,2026-07-21 12:30,2026-07-20 00:05,true
7221,BH-007221/2026,14359,SN395950852773,18,4,tinh trang: dinh nuoc bien may nong va tat bi tu tuan truoc,5,THAP,DA_DONG,21,2026-06-22 14:30,2026-06-27 14:30,2026-06-30 11:57,true
7222,BH-007222/2025,12508,SN244314919858,270,4,tình trạng: cảm ứng chỗ được chỗ không máy còn bảo hành,1,CAO,DA_DONG,4,2025-07-14 11:45,2025-07-15 11:45,2025-07-15 05:47,true
7223,BH-007223/2025,13,SN334564638443,149,4,khách báo màn hình xuất hiện vệt mực loang,1,CAO,DA_DONG,34,2025-03-08 17:30,2025-03-09 17:30,2025-03-09 02:09,false
7224,BH-007224/2025,37864,SN274317526360,291,6,khách hàng phản ánh màn hình bị sọc dọc xảy ra sau khi rơi,1,CAO,DA_DONG,10,2025-09-10 10:15,2025-09-11 10:15,2025-09-10 19:44,true
7225,BH-007225/2026,46248,SN324111674501,273,4,kh nói chân sạc lỏng phải giữ mới sạc được xảy ra sau khi rơi,3,CAO,DANG_XU_LY,14,2026-03-31 15:15,2026-04-01 15:15,,false
7226,BH-007226/2026,38061,SN134475897716,109,6,khách báo cảm ứng loạn không bấm được,1,CAO,DA_DONG,28,2026-01-28 17:15,2026-01-29 17:15,2026-01-29 12:22,true
7227,BH-007227/2024,51976,SN659682053199,16,2,MAY BI WIFI KHÔNG KẾT NỐI ĐƯỢC SAU CẬP NHẬT XẢY RA SAU KHI RƠI,4,THAP,DA_DONG,5,2024-08-30 08:00,2024-09-04 08:00,2024-09-02 05:08,true
7228,BH-007228/2025,1864,SN844739142768,78,3,tình trạng: máy không giữ được pin qua đêm mới bị 2 ngày nay,2,TRUNG_BINH,DA_DONG,36,2025-11-17 13:45,2025-11-20 13:45,2025-11-21 06:14,true
7229,BH-007229/2026,7926,SN537312062538,95,4,kh nói màn hình bị hở sáng viền dưới khách chưa từng sửa ở đâu,1,CAO,DA_DONG,14,2026-06-04 15:00,2026-06-05 15:00,2026-06-04 23:24,true
7230,BH-007230/2025,31121,SN418489836049,86,4,khách báo màn hình đen không lên bị từ tuần trước,1,CAO,DA_DONG,14,2025-09-20 14:45,2025-09-21 14:45,2025-09-20 21:07,true
7231,BH-007231/2026,12543,SN327153528548,234,6,khách hàng phản ánh máy tự tắt khi còn 30% pin mới bị 2 ngày nay,2,TRUNG_BINH,DA_DONG,18,2026-03-27 17:30,2026-03-30 17:30,2026-04-03 19:31,true
7232,BH-007232/2026,31895,SN880973154107,292,5,tình trạng: cảm ứng loạn không bấm được xảy ra sau khi rơi,1,CAO,DA_DONG,24,2026-03-25 08:15,2026-03-26 08:15,2026-03-25 19:04,true
