order_id,product_id,so_luong,don_gia,thanh_tien
21248,60,1,11390500,11390500
21249,233,1,250000,250000
21249,220,1,12990000,12990000
21249,205,1,6490000,6490000
21250,292,1,6490000,6490000
21251,236,1,7191000,7191000
21252,260,1,17091000,17091000
21252,45,1,9015500,9015500
21253,256,1,590000,590000
21254,99,1,12990000,12990000
21255,95,1,7990000,7990000
21256,252,1,225000,225000
21256,311,1,3990000,3990000
21257,267,1,9490000,9490000
21258,268,1,450000,450000
21259,241,1,4360500,4360500
21260,7,1,5841000,5841000
21261,264,1,9990000,9990000
21261,88,1,7990000,7990000
21261,51,1,427500,427500
21262,297,1,9490000,9490000
21263,59,2,4491000,8982000
21264,21,1,7191000,7191000
21265,312,3,4990000,14970000
21265,83,2,26590500,53181000
21265,12,1,25191000,25191000
21266,133,1,25191000,25191000
21267,107,1,320000,320000
21268,99,1,12990000,12990000
21269,178,1,2990000,2990000
21269,237,2,9490000,18980000
21270,208,1,108000,108000
21270,309,1,33291000,33291000
21271,22,1,4990000,4990000
21271,250,1,190000,190000
21272,91,1,4740500,4740500
21273,235,1,3490000,3490000
21274,320,1,320000,320000
21274,270,1,5990000,5990000
21275,115,1,31990000,31990000
21276,136,2,4990000,9980000
21277,129,1,2840500,2840500
21277,49,1,2490000,2490000
21278,269,1,405000,405000
21278,237,1,9490000,9490000
21279,185,1,2990000,2990000
21280,17,1,304000,304000
21280,291,1,3490000,3490000
21281,67,1,17091000,17091000
21281,60,1,11990000,11990000
21282,37,2,108000,216000
21283,258,1,5391000,5391000
21284,181,1,4740500,4740500
21285,246,1,712500,712500
21286,219,1,7191000,7191000
21287,115,1,31990000,31990000
21288,113,1,18990000,18990000
21289,68,1,1890000,1890000
21290,197,1,712500,712500
21290,131,1,27990000,27990000
21291,251,1,27990000,27990000
21292,88,1,7590500,7590500
21293,51,1,427500,427500
21294,104,1,17091000,17091000
21295,184,2,6490000,12980000
21296,289,1,11990000,11990000
21297,243,1,18990000,18990000
21298,4,1,320000,320000
21299,158,1,2691000,2691000
21300,175,1,2490000,2490000
21301,202,1,11990000,11990000
21302,211,1,6490000,6490000
21303,286,1,3141000,3141000
21303,118,1,18990000,18990000
21304,225,1,25191000,25191000
21305,73,1,11990000,11990000
21306,309,1,36990000,36990000
21307,76,1,21840500,21840500
21308,221,1,18990000,18990000
21309,122,1,4740500,4740500
21310,279,1,4590000,4590000
21310,77,1,250000,250000
21311,17,2,320000,640000
21312,93,1,7590500,7590500
21313,184,1,6165500,6165500
21314,15,1,4491000,4491000
21315,31,1,5841000,5841000
21315,73,2,10791000,21582000
21316,227,1,8991000,8991000
21317,236,1,7990000,7990000
21318,314,1,27990000,27990000
21319,115,1,30390500,30390500
21320,315,1,4590000,4590000
21320,164,1,3990000,3990000
21321,185,1,2990000,2990000
21322,37,1,120000,120000
21323,171,2,2490000,4980000
21324,242,1,5990000,5990000
21324,172,1,3315500,3315500
21324,142,1,9490000,9490000
21325,200,2,26590500,53181000
21326,248,1,11990000,11990000
21327,301,1,3790500,3790500
21328,222,1,36990000,36990000
21329,293,1,2691000,2691000
21329,283,1,9490000,9490000
21330,79,1,190000,190000
21331,319,1,2990000,2990000
21332,201,1,4990000,4990000
21333,174,1,4990000,4990000
21334,102,1,2490000,2490000
21334,239,1,6490000,6490000
21335,196,1,4990000,4990000
21336,101,1,18990000,18990000
21336,169,1,3490000,3490000
21337,261,1,9490000,9490000
21337,217,1,22990000,22990000
21338,40,1,1890000,1890000
21339,125,1,6490000,7139000
21340,113,1,18990000,18990000
21341,219,1,7990000,7990000
21342,105,1,9490000,9490000
21343,262,1,750000,750000
21344,1,1,1890000,1890000
21344,278,1,6490000,6490000
21345,187,1,4740500,4740500
21346,84,1,8541000,8541000
21347,35,1,7990000,7990000
21347,142,1,9490000,9490000
21348,216,1,3990000,3990000
21349,234,1,7590500,7590500
21350,127,1,6165500,6165500
21350,267,1,9490000,9490000
21351,114,1,30390500,30390500
21352,261,2,9490000,18980000
21353,173,1,17091000,17091000
21354,105,1,8541000,8541000
21355,316,1,2990000,2990000
21356,59,1,4990000,4990000
21357,186,1,9490000,9490000
21358,286,1,3490000,3490000
21359,293,1,2990000,2990000
21359,265,1,31990000,31990000
21360,282,1,7990000,7990000
21361,107,1,320000,320000
21362,160,1,2990000,2990000
21363,199,1,36990000,36990000
21364,266,1,120000,120000
21364,155,1,27990000,27990000
21365,274,1,11390500,11390500
21366,254,1,7590500,7590500
21367,269,1,450000,450000
21368,286,1,3490000,3490000
21369,315,1,4590000,4590000
21369,28,1,4131000,4131000
21370,116,2,18990000,37980000
21371,283,1,9490000,9490000
21371,319,1,2990000,2990000
21371,74,1,5690500,5690500
21372,104,1,18990000,18990000
21373,249,3,320000,960000
21374,278,1,6490000,6490000
21375,56,1,6490000,6490000
21375,295,2,712500,1425000
21376,258,2,5990000,11980000
21377,173,1,18040500,18040500
21378,201,1,4990000,4990000
21379,182,1,33291000,33291000
21380,292,1,5841000,5841000
21380,140,1,4990000,4990000
21381,228,1,2490000,2490000
21381,292,1,6490000,6490000
21382,103,3,20691000,62073000
21383,87,1,4990000,4990000
21383,244,1,28791000,28791000
21384,33,1,250000,250000
21385,7,1,5841000,5841000
21386,156,1,26590500,26590500
21386,164,1,3990000,3990000
21387,292,1,6490000,6490000
21388,202,1,11990000,11990000
21389,142,2,9015500,18031000
21390,21,1,7990000,7990000
21390,160,1,2691000,2691000
21391,13,1,26590500,26590500
21392,96,1,2990000,2990000
21393,174,1,4740500,4740500
21394,96,1,2990000,2990000
21394,221,1,18990000,18990000
21395,302,1,36990000,36990000
21395,279,1,4131000,4131000
21396,244,1,31990000,31990000
21397,219,1,7590500,7590500
21398,244,1,28791000,28791000
21399,54,1,7490000,7490000
21400,213,1,18990000,18990000
21401,12,1,26590500,26590500
21401,33,1,225000,225000
21401,72,1,7590500,7590500
21402,162,1,18990000,18990000
21403,282,1,7990000,7990000
21404,15,1,4990000,4990000
21405,76,1,21840500,21840500
21405,283,1,9490000,9490000
21406,84,1,9490000,9490000
21406,198,1,11990000,11990000
21406,136,1,4990000,4990000
21407,205,2,6165500,12331000
21408,74,1,5990000,5990000
21409,107,1,320000,320000
21410,233,2,250000,500000
21411,79,3,190000,570000
21411,102,1,2241000,2241000
21412,71,1,11390500,11390500
21413,276,1,6490000,6490000
21414,314,1,26590500,26590500
21415,141,1,6490000,6490000
21415,261,1,8541000,8541000
21416,188,1,9990000,9990000
21417,89,1,3490000,3490000
21418,172,1,3490000,3490000
21418,270,1,5391000,5391000
21419,266,1,120000,120000
21419,30,1,6490000,6490000
21420,303,1,18990000,18990000
21421,85,1,25191000,25191000
21422,58,1,7115500,7115500
21422,81,1,6490000,6490000
21422,176,1,28791000,28791000
21423,240,1,5990000,5990000
21424,158,1,2990000,2990000
21425,36,2,190000,380000
21426,135,1,5990000,5990000
21427,208,1,108000,108000
21427,123,2,2365500,4731000
21428,203,1,25191000,25191000
21428,23,1,36990000,36990000
21429,250,1,190000,190000
21430,121,1,190000,190000
21431,296,2,22990000,45980000
21431,26,1,31990000,31990000
21432,287,1,4990000,4990000
21433,138,1,7115500,7115500
21434,200,1,25191000,25191000
21435,129,1,2990000,2990000
21436,19,2,11990000,23980000
21437,124,1,2990000,2990000
21437,275,1,5391000,5391000
21438,202,1,11990000,11990000
21439,78,1,450000,450000
21440,143,1,2241000,2241000
21440,237,1,9490000,9490000
21441,18,1,9490000,9490000
21442,118,1,17091000,17091000
21443,48,1,6490000,6490000
21444,190,1,2990000,2990000
21445,69,1,4491000,4491000
21446,101,1,18040500,18040500
21447,61,1,712500,712500
21447,37,1,120000,120000
21448,209,1,9990000,9990000
21448,159,1,11691000,11691000
21449,112,2,25191000,50382000
21449,15,1,4491000,4491000
21449,294,1,5391000,5391000
21450,139,1,9490000,9490000
21450,207,1,3591000,3591000
21451,281,1,3990000,3990000
21451,140,1,4990000,4990000
21451,57,1,36990000,36990000
21452,158,1,2691000,2691000
21453,100,1,9490500,9490500
21453,139,1,9490000,9490000
21453,221,1,18990000,18990000
21454,207,2,3990000,7980000
21455,24,1,6490000,6490000
21456,152,1,21840500,21840500
21456,9,1,320000,320000
21457,218,1,1890000,1890000
21457,200,2,27990000,55980000
21458,299,1,3490000,3490000
21459,286,1,3315500,3315500
21460,189,1,1795500,1795500
21460,22,1,4990000,4990000
21460,217,1,22990000,22990000
21461,185,1,2990000,2990000
21461,96,1,2990000,2990000
21462,71,1,11990000,11990000
21463,105,1,9490000,9490000
21464,225,1,25191000,25191000
21464,41,1,190000,190000
21465,158,1,2691000,2691000
21466,248,1,11990000,11990000
21467,143,1,2365500,2365500
21468,16,2,26590500,53181000
21469,271,1,6490000,6490000
21469,256,2,590000,1180000
21469,131,1,27990000,27990000
21470,318,1,7990000,7990000
21470,7,1,6490000,6490000
21471,221,1,18040500,18040500
21472,116,1,18990000,18990000
21473,308,1,22990000,22990000
21474,181,1,4740500,4740500
21474,188,1,9490500,9490500
21475,130,1,7490000,7490000
21475,194,1,5841000,5841000
21476,288,1,3591000,3591000
21476,279,1,4590000,4590000
21477,265,1,30390500,30390500
21478,288,2,3790500,7581000
21479,236,1,7590500,7590500
21479,124,1,2691000,2691000
21480,242,1,5690500,5690500
21481,169,1,3141000,3141000
21482,180,1,2691000,2691000
21483,150,1,12990000,12990000
21484,231,1,36990000,36990000
21485,80,1,9490000,9490000
21486,115,1,28791000,28791000
21487,39,1,31990000,31990000
21487,23,1,36990000,36990000
21487,146,1,5391000,5391000
21488,220,2,11691000,23382000
21489,155,1,27990000,27990000
21490,121,1,171000,171000
21491,23,1,36990000,36990000
21491,93,1,7191000,7191000
21492,208,1,114000,114000
21492,10,1,6490000,6490000
21493,276,1,6490000,6490000
21494,182,1,36990000,36990000
21495,10,1,6490000,6490000
21496,138,1,6741000,6741000
21496,257,1,11990000,11990000
21497,154,1,22990000,22990000
21498,315,2,4360500,8721000
21498,198,2,11390500,22781000
21499,11,1,33291000,33291000
21500,156,1,27990000,27990000
21500,76,1,22990000,22990000
21501,73,2,11390500,22781000
21502,264,1,9990000,9990000
21503,218,1,1701000,1701000
21504,66,1,750000,750000
21505,174,1,4990000,4990000
21506,231,1,35140500,35140500
21507,93,1,7990000,7990000
21508,310,1,5990000,5990000
21509,107,1,288000,288000
21509,241,1,4590000,4590000
21510,213,1,18990000,18990000
21511,163,1,18990000,18990000
21512,91,2,4990000,9980000
21513,210,1,6490000,6490000
21513,310,1,5690500,5690500
21514,15,1,4740500,4740500
21515,314,1,27990000,27990000
21516,268,1,450000,450000
21517,169,1,3490000,3490000
21517,186,1,8541000,8541000
21518,198,1,11990000,11990000
21519,316,1,2990000,2990000
21520,210,1,6490000,6490000
21521,64,1,17091000,17091000
21521,20,1,4360500,4360500
21521,31,2,6490000,12980000
21522,115,1,31990000,31990000
21522,238,1,33291000,33291000
21523,110,1,4740500,4740500
21524,23,1,36990000,36990000
21524,158,2,2990000,5980000
21525,36,1,190000,190000
21526,66,1,712500,641250
21527,261,1,9490000,9490000
21528,262,1,750000,750000
21529,142,1,9490000,9490000
21529,112,1,27990000,27990000
21530,213,1,18990000,18990000
21531,38,2,11990000,23980000
21532,215,1,25191000,25191000
21533,210,1,6165500,6165500
21534,85,1,26590500,26590500
21535,194,1,6490000,6490000
21536,41,1,190000,190000
21537,197,1,750000,750000
21538,243,3,18990000,56970000
21538,44,1,2990000,2990000
21539,103,2,22990000,45980000
21540,246,1,750000,750000
21541,97,1,4590000,4590000
21541,304,1,7990000,7990000
21541,31,1,5841000,5841000
21542,256,1,590000,590000
21543,311,1,3591000,3591000
21544,317,2,31990000,63980000
21545,163,1,18990000,18990000
21546,314,1,27990000,27990000
21546,21,1,7990000,7990000
21547,278,1,6490000,6490000
21548,157,1,7990000,7990000
21548,43,1,9490000,9490000
21549,299,1,3490000,3490000
21550,187,1,4990000,4990000
21551,3,1,590000,590000
21551,288,1,3790500,3790500
21552,18,1,8541000,8541000
21553,78,1,405000,405000
21554,82,1,2490000,2490000
21554,255,2,26590500,53181000
21555,152,1,22990000,22990000
21556,305,2,1890000,3780000
21556,234,1,7990000,7990000
21557,64,1,18040500,18040500
21557,111,1,7115500,7115500
21558,315,1,4590000,4590000
21559,313,1,2490000,2490000
21559,286,1,3490000,3490000
21559,122,1,4990000,4990000
21560,96,1,2990000,3289000
21560,298,1,5841000,5841000
21561,157,1,7990000,7990000
21562,221,1,18990000,18990000
21563,184,1,6490000,6490000
21564,257,2,11990000,23980000
21565,115,3,30390500,91171500
21566,50,1,8541000,8541000
21567,142,1,9015500,9015500
21568,197,1,675000,675000
21569,139,1,9490000,9490000
21570,295,1,750000,750000
21571,218,1,1890000,1890000
21571,252,1,250000,250000
21572,14,1,250000,250000
21572,123,1,2490000,2490000
21573,286,2,3490000,6980000
21574,230,1,237500,237500
21574,233,2,225000,450000
21575,91,1,4990000,4990000
21575,62,1,25191000,25191000
21576,165,1,6490000,6490000
21577,143,1,2241000,2241000
21578,256,1,590000,590000
21579,265,1,30390500,30390500
21580,67,2,18990000,37980000
21581,111,2,7490000,14980000
21582,88,1,7191000,7191000
21582,301,1,3790500,3790500
21583,182,1,36990000,36990000
21584,246,1,750000,750000
21584,183,1,2241000,2241000
21584,136,1,4990000,4990000
21585,194,1,5841000,5841000
21586,216,1,3790500,3790500
21587,81,1,6490000,6490000
21588,207,1,3990000,3990000
21589,41,1,190000,190000
21589,135,1,5990000,5990000
21590,229,3,237500,712500
21591,180,1,2840500,2840500
21592,171,1,2241000,2241000
21593,315,1,4131000,4131000
21594,128,1,405000,405000
21595,320,1,320000,320000
21596,54,2,7115500,14231000
21596,171,1,2490000,2490000
21596,268,1,450000,450000
21597,235,1,3315500,3315500
21597,216,1,3790500,3790500
21598,290,1,18990000,18990000
21599,288,1,3591000,3591000
21600,276,1,6490000,6490000
21600,208,1,120000,120000
21601,159,2,12990000,25980000
21601,41,1,171000,171000
21602,254,2,7990000,15980000
21603,233,1,225000,225000
21604,228,1,2490000,2490000
21604,78,1,450000,450000
21605,285,1,2241000,2241000
21606,56,1,6490000,6490000
21607,123,1,2490000,2490000
21608,266,1,108000,108000
21608,90,2,405000,810000
21609,179,1,304000,304000
21609,313,1,2365500,2365500
21610,229,1,225000,225000
21610,78,1,427500,427500
21611,257,2,10791000,21582000
21612,261,1,9490000,9490000
21612,305,1,1795500,1795500
21612,156,1,25191000,25191000
21613,27,1,11691000,11691000
21614,4,1,320000,320000
21615,215,1,26590500,26590500
21616,278,1,6165500,6165500
21617,208,1,108000,108000
21618,291,2,3490000,6980000
21619,190,1,2840500,2840500
21620,97,1,4590000,4590000
21621,16,1,25191000,25191000
21621,230,1,250000,250000
21622,214,1,27990000,27990000
21623,199,1,36990000,36990000
21624,289,2,11390500,22781000
21625,258,1,5690500,5690500
21626,106,1,7590500,7590500
21626,68,1,1890000,1890000
21627,102,1,2490000,2490000
21627,156,1,27990000,27990000
21628,248,1,11990000,11990000
21629,106,1,7990000,7990000
21630,78,1,450000,450000
21631,238,1,33291000,33291000
21632,239,1,6490000,6490000
21632,138,2,6741000,13482000
21632,296,1,22990000,22990000
21633,145,1,2691000,2691000
21634,172,3,3141000,9423000
21635,74,1,5391000,5391000
21636,297,1,9490000,9490000
21637,109,1,590000,590000
21638,310,1,5990000,5990000
21639,235,1,3490000,3490000
21640,210,2,6490000,12980000
21641,183,1,2490000,2490000
21642,104,1,18040500,18040500
21642,215,1,27990000,27990000
21642,40,1,1701000,1701000
21643,3,1,590000,590000
21643,218,1,1890000,1890000
21644,304,1,7990000,7990000
21644,212,1,7990000,7990000
21645,291,2,3490000,6980000
21645,116,1,18990000,18990000
21646,119,1,108000,108000
21647,289,1,11990000,11990000
21648,284,1,2990000,2990000
21649,102,1,2490000,2490000
21649,201,1,4491000,4491000
21650,3,1,590000,590000
21651,89,1,3490000,3490000
21652,282,1,7590500,7590500
21652,302,1,36990000,36990000
21653,81,1,5841000,5841000
21654,213,1,18040500,18040500
21655,212,1,7990000,7990000
21655,76,1,22990000,22990000
21656,59,1,4491000,4491000
21657,73,1,10791000,10791000
21658,107,1,320000,320000
21659,104,1,18990000,18990000
21659,172,1,3315500,3315500
21660,39,1,31990000,31990000
21661,104,1,18990000,18990000
21662,250,1,190000,190000
21663,288,3,3990000,11970000
21664,204,1,9490000,9490000
21664,225,1,27990000,27990000
21665,113,1,18990000,18990000
21666,232,1,712500,712500
21667,193,1,36990000,36990000
21668,278,1,6490000,6490000
21668,163,1,18990000,18990000
21669,77,1,225000,225000
21670,16,1,27990000,27990000
21671,303,1,18990000,18990000
21672,293,1,2990000,2990000
21672,141,1,6490000,6490000
21673,66,1,750000,750000
21673,63,1,5990000,5990000
21674,104,1,18990000,18990000
21675,54,1,7490000,7490000
21676,284,1,2990000,2990000
21677,259,1,35140500,35140500
21677,301,1,3990000,3990000
21678,210,1,6490000,6490000
21679,130,1,7115500,7115500
21680,79,1,190000,190000
21681,215,1,27990000,27990000
21682,159,1,12990000,12990000
21683,52,1,190000,209000
21683,154,1,21840500,21840500
21684,71,1,11990000,11990000
21684,264,1,9990000,9990000
21685,153,1,114000,114000
21686,18,2,9490000,18980000
21687,90,1,450000,450000
21688,172,1,3141000,3141000
21689,207,1,3591000,3591000
21690,118,1,18990000,18990000
21691,163,1,18040500,18040500
21692,10,1,6490000,6490000
21693,35,1,7990000,7990000
21693,120,1,3490000,3490000
21693,24,1,6490000,6490000
21694,151,1,3490000,3490000
21695,283,1,8541000,8541000
21696,13,2,25191000,50382000
21697,37,1,120000,120000
21698,210,1,6490000,6490000
21698,189,1,1890000,1890000
21699,129,1,2691000,2691000
21699,292,1,5841000,5841000
21700,206,1,560500,560500
21701,144,3,4740500,14221500
21702,98,1,35140500,35140500
21703,74,1,5990000,5990000
21704,264,1,9990000,9990000
21705,132,1,4740500,4740500
21706,225,1,26590500,26590500
21706,301,1,3790500,3790500
21707,294,1,5391000,5391000
21708,226,1,17091000,17091000
21709,271,1,6165500,6165500
21710,222,1,36990000,36990000
21711,208,1,120000,120000
21712,249,1,320000,320000
21713,29,1,225000,225000
21714,16,1,25191000,25191000
21714,272,1,9490000,9490000
21715,240,1,5990000,5990000
21715,259,1,33291000,33291000
21716,217,1,22990000,22990000
21717,270,1,5990000,5990000
21717,25,1,3490000,3490000
21718,271,1,6490000,6490000
21718,12,1,27990000,27990000
21719,310,1,5990000,5990000
21720,203,1,27990000,27990000
21721,24,1,6490000,6490000
21722,285,2,2241000,4482000
21723,29,3,237500,712500
21723,307,1,3490000,3490000
21724,188,1,8991000,8991000
21725,51,1,450000,450000
21726,289,1,10791000,10791000
21727,52,1,190000,190000
21728,50,1,8541000,8541000
21728,18,1,9490000,9490000
21729,222,1,33291000,33291000
21730,243,1,18990000,18990000
21731,274,1,11990000,11990000
21732,87,3,4990000,14970000
21732,181,1,4740500,4740500
21733,243,2,17091000,34182000
21734,236,1,7990000,7990000
21735,202,1,10791000,10791000
21736,105,1,9490000,9490000
21736,101,2,18990000,37980000
21737,46,1,7990000,7990000
21738,161,1,18990000,18990000
21739,169,1,3490000,3490000
21740,57,2,33291000,66582000
21740,43,1,9490000,9490000
21741,172,1,3490000,3490000
21742,297,1,9490000,9490000
21743,137,1,3990000,3990000
21744,43,1,9015500,9015500
21745,42,1,8541000,8541000
21746,192,1,7191000,7191000
21747,52,1,180500,180500
21747,47,1,6490000,6490000
21747,118,3,18040500,54121500
21748,200,1,26590500,26590500
21749,183,1,2490000,2490000
21750,84,1,8541000,8541000
21751,92,1,250000,250000
21752,141,1,6490000,6490000
21753,292,1,6490000,6490000
21754,156,1,26590500,26590500
21755,100,1,8991000,8991000
21756,98,1,36990000,36990000
21756,57,1,33291000,33291000
21756,33,1,225000,225000
21757,117,2,11990000,23980000
21758,135,1,5990000,5990000
21758,12,1,25191000,25191000
21759,33,1,250000,250000
21759,8,1,1701000,1701000
21760,105,2,9490000,18980000
21761,31,1,6165500,6165500
21762,113,1,17091000,17091000
21763,49,1,2490000,2490000
21763,65,1,17091000,17091000
21764,206,1,531000,531000
21765,175,1,2241000,2241000
21766,309,1,35140500,35140500
21766,109,1,590000,590000
21767,113,1,18990000,18990000
21767,144,1,4990000,4990000
21768,130,2,7490000,14980000
21768,263,1,4740500,4740500
21769,106,1,7590500,7590500
21770,241,1,4131000,4131000
21771,223,1,5990000,5990000
21772,129,1,2691000,2691000
21773,224,1,7990000,7990000
21774,203,1,25191000,25191000
21775,285,1,2241000,2241000
21776,138,1,7115500,7115500
21777,199,3,35140500,105421500
21778,63,1,5990000,5990000
21778,34,2,17091000,34182000
21779,71,1,11990000,13189000
21779,176,1,31990000,31990000
21780,294,1,5990000,5391000
21781,15,1,4740500,4740500
21781,6,1,5990000,5990000
21782,102,1,2490000,2490000
21783,156,1,26590500,26590500
21784,256,1,531000,531000
21785,34,1,18990000,18990000
21786,185,1,2691000,2691000
21787,222,1,36990000,36990000
21788,130,1,7490000,7490000
21789,83,1,27990000,27990000
21790,46,1,7990000,7990000
21791,114,1,30390500,30390500
21792,25,1,3490000,3490000
21792,15,1,4491000,4491000
21793,209,1,9990000,9990000
21794,222,1,33291000,33291000
21795,60,1,11990000,11990000
21796,281,1,3990000,3990000
21796,153,1,120000,132000
21797,239,1,6490000,6490000
21798,27,2,12990000,25980000
21799,250,2,190000,380000
21799,130,1,7490000,7490000
21800,164,3,3990000,11970000
21801,267,1,9015500,9015500
21802,311,1,3990000,3990000
21802,165,1,6165500,6165500
21803,291,1,3490000,3490000
21804,150,1,12340500,12340500
21805,65,2,18990000,37980000
21806,170,1,18040500,18040500
21807,179,1,320000,320000
21808,209,1,8991000,8991000
21808,281,1,3990000,3990000
21808,79,1,171000,171000
21809,221,3,18990000,56970000
21809,57,1,35140500,35140500
21810,59,2,4491000,8982000
21810,59,1,4990000,4990000
21811,57,1,36990000,36990000
21812,58,1,7490000,7490000
21812,205,1,5841000,5841000
21812,299,1,3315500,3315500
21813,55,2,9990000,19980000
21814,80,1,8541000,8541000
21814,237,1,9015500,9015500
21815,33,1,250000,250000
21816,79,1,190000,190000
21817,30,1,6165500,6165500
21818,181,1,4990000,4990000
21819,255,1,27990000,27990000
21820,97,1,4590000,4590000
21821,209,1,9990000,9990000
21821,211,2,5841000,11682000
21822,228,1,2490000,2490000
21823,211,1,6490000,6490000
21824,10,1,6490000,6490000
21824,44,1,2990000,2990000
21824,116,2,18990000,37980000
21825,162,1,18990000,18990000
21825,13,1,27990000,27990000
21826,177,1,33291000,33291000
21827,112,2,27990000,55980000
21827,294,2,5990000,11980000
21828,40,1,1795500,1795500
21829,185,1,2990000,2990000
21829,61,1,750000,750000
21830,36,1,171000,153900
21831,39,1,28791000,28791000
21832,168,1,25191000,25191000
21833,39,1,31990000,31990000
21834,53,1,9490000,9490000
21834,67,2,18990000,37980000
21834,280,1,4131000,4131000
21835,270,1,5690500,5690500
21836,21,1,7990000,7990000
21837,303,1,18040500,18040500
21837,9,1,288000,288000
21838,227,1,9490500,9490500
21838,28,1,4131000,4131000
21839,133,1,27990000,27990000
21840,177,1,36990000,36990000
21841,81,1,6490000,6490000
21842,189,1,1890000,1890000
21843,228,1,2490000,2490000
21844,294,1,5990000,5990000
21845,106,1,7590500,7590500
21845,33,1,225000,225000
21845,48,1,6490000,6490000
21846,176,1,31990000,31990000
21847,165,1,5841000,5841000
21847,71,1,10791000,10791000
21848,72,1,7990000,7990000
21849,220,3,11691000,35073000
21850,96,1,2840500,2840500
21850,179,2,320000,640000
21851,148,1,5990000,5990000
21851,250,1,190000,190000
21852,74,1,5990000,5990000
21852,135,1,5391000,5391000
21853,212,1,7990000,7990000
21854,170,1,17091000,17091000
21854,139,1,9015500,9015500
21854,42,1,8541000,8541000
21855,116,1,18990000,18990000
21856,229,1,250000,250000
21857,131,1,27990000,27990000
21858,27,1,11691000,11691000
21858,197,1,675000,675000
21859,320,1,304000,304000
21860,82,1,2490000,2490000
21861,195,1,2241000,2241000
21862,30,1,6165500,6165500
21863,144,1,4990000,4990000
21864,46,1,7990000,7990000
21865,26,1,31990000,31990000
21866,238,1,36990000,36990000
21867,45,1,9015500,9015500
21868,145,1,2840500,2840500
21868,181,1,4990000,4990000
21869,108,1,31990000,31990000
21869,251,1,26590500,26590500
21870,91,1,4990000,4990000
21870,232,1,750000,750000
21871,137,2,3990000,7980000
21871,131,1,25191000,25191000
21872,83,1,26590500,26590500
21872,26,1,30390500,27351450
21872,77,1,250000,250000
21873,122,1,4990000,4990000
21874,223,1,5990000,5990000
21875,100,1,9990000,9990000
21876,200,1,27990000,27990000
21877,300,1,1890000,1890000
21878,80,1,9490000,9490000
21879,185,1,2990000,3289000
21880,232,1,750000,750000
21880,159,1,12990000,12990000
21881,46,3,7191000,21573000
21881,132,1,4990000,4990000
21882,42,1,9490000,9490000
21883,60,1,10791000,10791000
21884,14,1,250000,250000
21885,242,1,5990000,5990000
21886,156,1,26590500,26590500
21887,174,1,4740500,4740500
21888,170,1,17091000,17091000
21889,22,1,4990000,4990000
21890,121,1,180500,180500
21891,133,1,26590500,26590500
21892,55,1,9990000,9990000
21893,138,1,6741000,6066900
21894,317,1,28791000,28791000
21894,76,2,22990000,45980000
21894,297,1,9490000,9490000
21895,120,1,3315500,3315500
21896,87,1,4990000,4990000
21897,286,1,3141000,3141000
21898,155,1,27990000,27990000
21898,86,1,18990000,18990000
21898,167,1,35140500,35140500
21899,75,2,6490000,12980000
21899,47,1,6490000,6490000
21899,212,1,7191000,7191000
21900,288,1,3591000,3591000
21901,43,2,9490000,18980000
21902,228,1,2490000,2490000
21902,5,1,7990000,7990000
21903,186,1,9490000,9490000
21903,113,1,18040500,18040500
21904,113,1,17091000,17091000
21905,15,1,4990000,4990000
21905,307,1,3315500,3315500
21905,37,1,120000,120000
21906,272,1,9015500,9015500
21906,267,1,9490000,9490000
21907,77,1,225000,225000
21908,298,1,6490000,6490000
21909,236,1,7590500,7590500
21909,26,1,31990000,31990000
21910,254,1,7990000,7990000
21910,275,1,5990000,5990000
21911,64,1,18990000,18990000
21911,130,1,7490000,7490000
21912,230,1,250000,250000
21913,145,2,2840500,5681000
21914,255,1,27990000,27990000
21915,147,1,11990000,11990000
21915,252,1,250000,250000
21916,116,1,18990000,18990000
21917,200,2,25191000,50382000
21917,191,1,4990000,4990000
21918,225,1,27990000,27990000
21919,273,1,11990000,11990000
21920,179,1,320000,320000
21921,197,1,750000,750000
21922,186,1,9490000,9490000
21923,288,1,3990000,3990000
21924,51,1,450000,450000
21925,198,1,11990000,11990000
21926,109,2,590000,1180000
21927,188,1,9490500,9490500
21927,2,3,36990000,110970000
21928,164,1,3990000,3990000
21929,300,1,1890000,1890000
21929,219,1,7990000,7990000
21930,304,1,7590500,7590500
21931,173,1,18040500,18040500
21932,306,1,1890000,1890000
21933,184,1,6490000,6490000
21934,69,1,4990000,4990000
21934,145,1,2990000,2990000
21934,171,1,2490000,2490000
21935,75,1,6490000,6490000
21935,103,1,20691000,20691000
21936,63,1,5990000,5990000
21937,225,1,26590500,26590500
21938,86,1,18990000,18990000
21939,148,1,5690500,5690500
21940,194,1,6490000,6490000
21941,132,1,4990000,4990000
21941,226,1,18990000,18990000
21942,307,1,3490000,3490000
21943,253,1,1701000,1701000
21944,173,1,18990000,18990000
21945,163,1,17091000,17091000
21945,3,1,560500,560500
21946,33,1,250000,250000
21947,275,1,5990000,5391000
21948,26,1,30390500,30390500
21948,219,1,7990000,7990000
21948,43,1,9490000,9490000
21949,219,1,7990000,7990000
21950,112,1,27990000,27990000
21951,4,1,320000,320000
21952,164,1,3790500,3790500
21952,85,2,27990000,55980000
21953,220,1,12990000,12990000
21954,98,1,36990000,36990000
21955,46,1,7590500,7590500
21955,96,2,2840500,5681000
21956,203,1,27990000,27990000
21956,267,2,9015500,18031000
