desc_id,issue_desc,issue_category
3184,máy không giữ được pin qua đêm đã thử khởi động lại không được,PIN
3185,may bi màn hình bị hở sáng viền dưới bị từ tuần trước,MAN_HINH
3186,may bi khong nhan sim may con bao hanh,KHAC
3187,khách báo ứng dụng tự thoát liên tục xảy ra sau khi rơi,PHAN_MEM
3188,khách báo pin tụt rất nhanh dùng 2 tiếng đã hết,PIN
3189,may bi pin tụt rất nhanh dùng 2 tiếng đã hết mới bị 2 ngày nay,PIN
3190,màn hình nứt sau khi rơi khách chưa từng sửa ở đâu,MAN_HINH
3191,khách hàng phản ánh màn hình nứt sau khi rơi xảy ra sau khi rơi,MAN_HINH
3192,KHÁCH BÁO CAMERA MỞ LÊN BỊ ĐEN MÀN ĐÃ THỬ KHỞI ĐỘNG LẠI KHÔNG ĐƯỢC,PHAN_MEM
3193,khách báo camera mở lên bị đen màn máy còn bảo hành,PHAN_MEM
3194,cong sac bam bui khong tiep xuc xay ra sau khi roi,SAC
3195,điểm chết trên màn hình mới bị 2 ngày nay,MAN_HINH
3196,cổng sạc bám bụi không tiếp xúc bị từ tuần trước,SAC
3197,pin tụt rất nhanh dùng 2 tiếng đã hết bị từ tuần trước,PIN
3198,khách báo cắm sạc báo lỗi phụ kiện mới bị 2 ngày nay,SAC
3199,may bi máy không giữ được pin qua đêm máy còn bảo hành,PIN
3200,kh nói máy tự khởi động lại nhiều lần trong ngày,PHAN_MEM
3201,kh nói máy chạy chậm giật lag sau khi cập nhật đã thử khởi động lại không được,PHAN_MEM
3202,may bi sạc rất chậm mất cả đêm,SAC
3203,may bi man hinh chop tat lien tuc,MAN_HINH
3204,may bi điểm chết trên màn hình mới bị 2 ngày nay,MAN_HINH
3205,khách hàng phản ánh máy vào nước màn hình loang ố khách chưa từng sửa ở đâu,NUOC_VAO
3206,khách hàng phản ánh máy không giữ được pin qua đêm bị từ tuần trước,PIN
3207,kh nói màn hình nứt sau khi rơi,MAN_HINH
3208,kh nói sạc rất chậm mất cả đêm xảy ra sau khi rơi,SAC
3209,khach bao dien thoai dinh nuoc mua loa bi re moi bi 2 ngay nay,NUOC_VAO
3210,may bi cắm sạc không vào điện đã thử khởi động lại không được,SAC
3211,điện thoại dính nước mưa loa bị rè xảy ra sau khi rơi,NUOC_VAO
3212,kh nói cổng sạc bị gãy chân xảy ra sau khi rơi,SAC
3213,kh nói điểm chết trên màn hình khách chưa từng sửa ở đâu,MAN_HINH
3214,khách báo máy không giữ được pin qua đêm máy còn bảo hành,PIN
3215,kh nói máy phồng pin cấn màn hình đã thử khởi động lại không được,PIN
3216,khach hang phan anh cam ung loan khong bam duoc moi bi 2 ngay nay,MAN_HINH
3217,tình trạng: camera mở lên bị đen màn xảy ra sau khi rơi,PHAN_MEM
3218,TINH TRANG: MAY PHONG PIN CAN MAN HINH DA THU KHOI DONG LAI KHONG DUOC,PIN
3219,điểm chết trên màn hình máy còn bảo hành,MAN_HINH
3220,cắm sạc báo lỗi phụ kiện khách chưa từng sửa ở đâu,SAC
3221,kh nói màn hình đen không lên mới bị 2 ngày nay,MAN_HINH
3222,tình trạng: sạc đầy nhưng dùng 30 phút là sập nguồn xảy ra sau khi rơi,PIN
3223,quên mật khẩu không mở được máy xảy ra sau khi rơi,PHAN_MEM
3224,khách hàng phản ánh máy có tiếng kêu lạ bên trong,KHAC
3225,tình trạng: cắm sạc máy nóng bất thường máy còn bảo hành,SAC
3226,KH NÓI MÁY KHÔNG GIỮ ĐƯỢC PIN QUA ĐÊM XẢY RA SAU KHI RƠI,PIN
3227,kh nói cảm ứng loạn không bấm được mới bị 2 ngày nay,MAN_HINH
3228,khach bao wifi khong ket noi duoc sau cap nhat may con bao hanh,PHAN_MEM
3229,may bi camera mo len bi den man khach chua tung sua o dau,PHAN_MEM
3230,MAY BI PIN NÓNG BẤT THƯỜNG KHI DÙNG,PIN
3231,may bi máy phồng pin cấn màn hình,PIN
3232,may bi màn hình bị sọc dọc mới bị 2 ngày nay,MAN_HINH
3233,khách hàng phản ánh màn hình bị hở sáng viền dưới khách chưa từng sửa ở đâu,MAN_HINH
3234,MAY BI KHÔNG NHẬN SIM MỚI BỊ 2 NGÀY NAY,KHAC
3235,khách báo máy chạy chậm giật lag sau khi cập nhật khách chưa từng sửa ở đâu,PHAN_MEM
3236,khách hàng phản ánh pin nóng bất thường khi dùng đã thử khởi động lại không được,PIN
3237,kh noi pin chai chi con dung duoc nua ngay khach chua tung sua o dau,PIN
3238,tinh trang: khong nhan sim,KHAC
3239,kh nói pin tụt rất nhanh dùng 2 tiếng đã hết mới bị 2 ngày nay,PIN
3240,khách báo máy chạy chậm giật lag sau khi cập nhật khách chưa từng sửa ở đâu,PHAN_MEM
3241,tình trạng: pin tụt rất nhanh dùng 2 tiếng đã hết xảy ra sau khi rơi,PIN
3242,khach bao pin sut 20% chi sau vai phut bi tu tuan truoc,PIN
3243,khách báo cảm ứng chỗ được chỗ không đã thử khởi động lại không được,MAN_HINH
3244,khach bao may tu tat khi con 30% pin da thu khoi dong lai khong duoc,PIN
3245,khách hàng phản ánh cắm sạc báo lỗi phụ kiện bị từ tuần trước,SAC
3246,TÌNH TRẠNG: MÁY TỰ TẮT KHI CÒN 30% PIN BỊ TỪ TUẦN TRƯỚC,PIN
3247,khách hàng phản ánh sạc vào nhưng không nhận cáp máy còn bảo hành,SAC
3248,khách hàng phản ánh điện thoại dính nước mưa loa bị rè khách chưa từng sửa ở đâu,NUOC_VAO
3249,tình trạng: sạc đầy nhưng dùng 30 phút là sập nguồn khách chưa từng sửa ở đâu,PIN
3250,khách hàng phản ánh sạc vào nhưng không nhận cáp máy còn bảo hành,SAC
3251,may bi cổng sạc bị gãy chân xảy ra sau khi rơi,SAC
3252,MÀN HÌNH BỊ SỌC DỌC XẢY RA SAU KHI RƠI,MAN_HINH
3253,tình trạng: màn hình nứt sau khi rơi đã thử khởi động lại không được,MAN_HINH
3254,khách hàng phản ánh camera mở lên bị đen màn máy còn bảo hành,PHAN_MEM
3255,quên mật khẩu không mở được máy xảy ra sau khi rơi,PHAN_MEM
3256,khách báo cổng sạc bị gãy chân khách chưa từng sửa ở đâu,SAC
3257,khách báo không nhận sim,KHAC
3258,khách hàng phản ánh pin tụt rất nhanh dùng 2 tiếng đã hết bị từ tuần trước,PIN
3259,cắm sạc máy nóng bất thường mới bị 2 ngày nay,SAC
3260,máy rung liên tục không dừng máy còn bảo hành,KHAC
3261,may bi máy phồng pin cấn màn hình khách chưa từng sửa ở đâu,PIN
3262,khách báo cổng sạc bị gãy chân mới bị 2 ngày nay,SAC
3263,khach hang phan anh may tu tat khi con 30% pin khach chua tung sua o dau,PIN
3264,kh nói quên mật khẩu không mở được máy khách chưa từng sửa ở đâu,PHAN_MEM
3265,may bi pin sụt 20% chỉ sau vài phút khách chưa từng sửa ở đâu,PIN
3266,khách hàng phản ánh cảm ứng chỗ được chỗ không mới bị 2 ngày nay,MAN_HINH
3267,KH NÓI CẮM SẠC KHÔNG VÀO ĐIỆN ĐÃ THỬ KHỞI ĐỘNG LẠI KHÔNG ĐƯỢC,SAC
3268,khách báo máy tự tắt khi còn 30% pin xảy ra sau khi rơi,PIN
3269,khách báo pin tụt rất nhanh dùng 2 tiếng đã hết máy còn bảo hành,PIN
3270,khách hàng phản ánh màn hình xuất hiện vệt mực loang bị từ tuần trước,MAN_HINH
3271,khách báo pin chai chỉ còn dùng được nửa ngày khách chưa từng sửa ở đâu,PIN
3272,kh nói cổng sạc bị gãy chân đã thử khởi động lại không được,SAC
3273,may bi pin tụt rất nhanh dùng 2 tiếng đã hết máy còn bảo hành,PIN
3274,máy treo logo không vào được hệ điều hành đã thử khởi động lại không được,PHAN_MEM
3275,khách hàng phản ánh màn hình bị sọc dọc bị từ tuần trước,MAN_HINH
3276,SẠC VÀO NHƯNG KHÔNG NHẬN CÁP,SAC
3277,khách hàng phản ánh cổng sạc bám bụi không tiếp xúc máy còn bảo hành,SAC
3278,khách báo màn hình bị hở sáng viền dưới bị từ tuần trước,MAN_HINH
3279,khách hàng phản ánh điểm chết trên màn hình bị từ tuần trước,MAN_HINH
3280,máy rơi vào nước không lên nguồn xảy ra sau khi rơi,NUOC_VAO
3281,khách hàng phản ánh điện thoại dính nước mưa loa bị rè xảy ra sau khi rơi,NUOC_VAO
3282,tinh trang: may rung lien tuc khong dung da thu khoi dong lai khong duoc,KHAC
3283,khách báo cắm sạc báo lỗi phụ kiện máy còn bảo hành,SAC
3284,điểm chết trên màn hình,MAN_HINH
3285,may bi màn hình bị sọc dọc khách chưa từng sửa ở đâu,MAN_HINH
3286,khách hàng phản ánh cắm sạc báo lỗi phụ kiện máy còn bảo hành,SAC
3287,tinh trang: diem chet tren man hinh da thu khoi dong lai khong duoc,MAN_HINH
3288,tình trạng: pin tụt rất nhanh dùng 2 tiếng đã hết,PIN
3289,may bi máy vào nước màn hình loang ố mới bị 2 ngày nay,NUOC_VAO
3290,khách báo cổng sạc bám bụi không tiếp xúc khách chưa từng sửa ở đâu,SAC
3291,màn hình đen không lên mới bị 2 ngày nay,MAN_HINH
3292,tình trạng: màn hình bị sọc dọc đã thử khởi động lại không được,MAN_HINH
3293,MAY BI CAM UNG LOAN KHONG BAM DUOC MAY CON BAO HANH,MAN_HINH
3294,tình trạng: máy tự tắt khi còn 30% pin mới bị 2 ngày nay,PIN
3295,khách báo điện thoại dính nước mưa loa bị rè mới bị 2 ngày nay,NUOC_VAO
3296,kh nói sạc đầy nhưng dùng 30 phút là sập nguồn mới bị 2 ngày nay,PIN
3297,máy có tiếng kêu lạ bên trong xảy ra sau khi rơi,KHAC
3298,khách hàng phản ánh pin chai chỉ còn dùng được nửa ngày,PIN
3299,tình trạng: quên mật khẩu không mở được máy xảy ra sau khi rơi,PHAN_MEM
3300,man hinh bi am vang mot goc moi bi 2 ngay nay,MAN_HINH
3301,tình trạng: cảm ứng loạn không bấm được mới bị 2 ngày nay,MAN_HINH
3302,khách hàng phản ánh máy tự tắt khi còn 30% pin máy còn bảo hành,PIN
3303,khách hàng phản ánh cắm sạc không vào điện đã thử khởi động lại không được,SAC
3304,khách báo màn hình xuất hiện vệt mực loang máy còn bảo hành,MAN_HINH
3305,KHÁCH BÁO MÁY KHÔNG GIỮ ĐƯỢC PIN QUA ĐÊM KHÁCH CHƯA TỪNG SỬA Ở ĐÂU,PIN
3306,sạc rất chậm mất cả đêm bị từ tuần trước,SAC
3307,khach hang phan anh camera mo len bi den man da thu khoi dong lai khong duoc,PHAN_MEM
3308,khách hàng phản ánh không cài được ứng dụng báo lỗi mới bị 2 ngày nay,PHAN_MEM
3309,tình trạng: báo pin sai phần trăm nhảy loạn mới bị 2 ngày nay,PIN
3310,tình trạng: cắm sạc máy nóng bất thường mới bị 2 ngày nay,SAC
3311,khach hang phan anh mic goi dien doi phuong khong nghe duoc khach chua tung sua o dau,KHAC
3312,khách hàng phản ánh máy không giữ được pin qua đêm bị từ tuần trước,PIN
3313,MAY BI ĐIỆN THOẠI DÍNH NƯỚC MƯA LOA BỊ RÈ MỚI BỊ 2 NGÀY NAY,NUOC_VAO
3314,tình trạng: chân sạc lỏng phải giữ mới sạc được xảy ra sau khi rơi,SAC
3315,kh nói màn hình nứt sau khi rơi mới bị 2 ngày nay,MAN_HINH
3316,may bi cảm ứng loạn không bấm được xảy ra sau khi rơi,MAN_HINH
3317,kh noi cam ung cho duoc cho khong bi tu tuan truoc,MAN_HINH
3318,CẢM ỨNG LOẠN KHÔNG BẤM ĐƯỢC MỚI BỊ 2 NGÀY NAY,MAN_HINH
3319,tình trạng: cắm sạc không vào điện bị từ tuần trước,SAC
3320,may bi cam ung loan khong bam duoc xay ra sau khi roi,MAN_HINH
3321,khách hàng phản ánh quên mật khẩu không mở được máy bị từ tuần trước,PHAN_MEM
3322,kh nói cắm sạc báo lỗi phụ kiện mới bị 2 ngày nay,SAC
3323,may bi cảm ứng loạn không bấm được xảy ra sau khi rơi,MAN_HINH
3324,kh nói camera sau bị mờ như có sương xảy ra sau khi rơi,KHAC
3325,may bi màn hình chớp tắt liên tục đã thử khởi động lại không được,MAN_HINH
3326,khách báo nút nguồn bị kẹt máy còn bảo hành,KHAC
3327,tình trạng: màn hình nứt sau khi rơi khách chưa từng sửa ở đâu,MAN_HINH
3328,khách hàng phản ánh sạc rất chậm mất cả đêm khách chưa từng sửa ở đâu,SAC
3329,cảm ứng loạn không bấm được khách chưa từng sửa ở đâu,MAN_HINH
3330,tình trạng: màn hình đen không lên mới bị 2 ngày nay,MAN_HINH
3331,kh nói pin tụt rất nhanh dùng 2 tiếng đã hết đã thử khởi động lại không được,PIN
3332,khách hàng phản ánh cắm sạc máy nóng bất thường đã thử khởi động lại không được,SAC
3333,may bi cảm ứng loạn không bấm được đã thử khởi động lại không được,MAN_HINH
3334,khách hàng phản ánh màn hình chớp tắt liên tục xảy ra sau khi rơi,MAN_HINH
3335,máy rơi vào nước không lên nguồn máy còn bảo hành,NUOC_VAO
3336,cam ung cho duoc cho khong may con bao hanh,MAN_HINH
3337,may bi điểm chết trên màn hình đã thử khởi động lại không được,MAN_HINH
3338,may bi báo pin sai phần trăm nhảy loạn mới bị 2 ngày nay,PIN
3339,tình trạng: cổng sạc bị gãy chân,SAC
3340,kh nói cắm sạc máy nóng bất thường khách chưa từng sửa ở đâu,SAC
3341,khách hàng phản ánh loa ngoài rè không nghe rõ xảy ra sau khi rơi,KHAC
3342,KH NÓI QUÊN MẬT KHẨU KHÔNG MỞ ĐƯỢC MÁY BỊ TỪ TUẦN TRƯỚC,PHAN_MEM
3343,may bi máy treo logo không vào được hệ điều hành bị từ tuần trước,PHAN_MEM
3344,khách báo màn hình bị sọc dọc bị từ tuần trước,MAN_HINH
3345,khách hàng phản ánh máy phồng pin cấn màn hình đã thử khởi động lại không được,PIN
3346,khách báo cảm ứng loạn không bấm được xảy ra sau khi rơi,MAN_HINH
3347,máy tự tắt khi còn 30% pin khách chưa từng sửa ở đâu,PIN
3348,khách báo cắm sạc máy nóng bất thường máy còn bảo hành,SAC
3349,khach bao wifi khong ket noi duoc sau cap nhat moi bi 2 ngay nay,PHAN_MEM
3350,kh nói báo pin sai phần trăm nhảy loạn xảy ra sau khi rơi,PIN
3351,tình trạng: điểm chết trên màn hình,MAN_HINH
3352,man hinh den khong len,MAN_HINH
3353,khach bao man hinh bi soc doc khach chua tung sua o dau,MAN_HINH
3354,khach hang phan anh man hinh nut sau khi roi khach chua tung sua o dau,MAN_HINH
3355,máy bị đổ nước ngọt vào không sạc được,NUOC_VAO
3356,cắm sạc máy nóng bất thường xảy ra sau khi rơi,SAC
3357,khách báo màn hình chớp tắt liên tục máy còn bảo hành,MAN_HINH
3358,tinh trang: sac rat cham mat ca dem,SAC
3359,sạc đầy nhưng dùng 30 phút là sập nguồn khách chưa từng sửa ở đâu,PIN
3360,TÌNH TRẠNG: CỔNG SẠC BỊ GÃY CHÂN ĐÃ THỬ KHỞI ĐỘNG LẠI KHÔNG ĐƯỢC,SAC
3361,khách báo cắm sạc máy nóng bất thường khách chưa từng sửa ở đâu,SAC
3362,kh nói máy chạy chậm giật lag sau khi cập nhật xảy ra sau khi rơi,PHAN_MEM
3363,khách hàng phản ánh pin sụt 20% chỉ sau vài phút mới bị 2 ngày nay,PIN
3364,tinh trang: pin tut rat nhanh dung 2 tieng da het bi tu tuan truoc,PIN
3365,khách báo máy tự khởi động lại nhiều lần trong ngày đã thử khởi động lại không được,PHAN_MEM
3366,may bi man hinh xuat hien vet muc loang,MAN_HINH
3367,tình trạng: máy tự khởi động lại nhiều lần trong ngày khách chưa từng sửa ở đâu,PHAN_MEM
3368,khách hàng phản ánh cổng sạc bị gãy chân,SAC
3369,tình trạng: màn hình nứt sau khi rơi khách chưa từng sửa ở đâu,MAN_HINH
3370,tình trạng: quên mật khẩu không mở được máy,PHAN_MEM
3371,kh nói máy không giữ được pin qua đêm xảy ra sau khi rơi,PIN
3372,khách báo máy không giữ được pin qua đêm khách chưa từng sửa ở đâu,PIN
3373,khach hang phan anh sac vao nhung khong nhan cap moi bi 2 ngay nay,SAC
3374,chân sạc lỏng phải giữ mới sạc được khách chưa từng sửa ở đâu,SAC
3375,khách báo camera mở lên bị đen màn đã thử khởi động lại không được,PHAN_MEM
3376,khách báo máy rơi vào nước không lên nguồn máy còn bảo hành,NUOC_VAO
3377,tình trạng: pin tụt rất nhanh dùng 2 tiếng đã hết xảy ra sau khi rơi,PIN
3378,man hinh chop tat lien tuc bi tu tuan truoc,MAN_HINH
3379,khách báo điện thoại dính nước mưa loa bị rè bị từ tuần trước,NUOC_VAO
3380,kh nói máy tự khởi động lại nhiều lần trong ngày mới bị 2 ngày nay,PHAN_MEM
3381,TINH TRANG: MAN HINH DEN KHONG LEN BI TU TUAN TRUOC,MAN_HINH
3382,khách hàng phản ánh máy có tiếng kêu lạ bên trong xảy ra sau khi rơi,KHAC
3383,khách hàng phản ánh màn hình bị ám vàng một góc xảy ra sau khi rơi,MAN_HINH
3384,màn hình bị sọc dọc khách chưa từng sửa ở đâu,MAN_HINH
3385,khách hàng phản ánh màn hình nứt sau khi rơi,MAN_HINH
3386,TÌNH TRẠNG: MÀN HÌNH CHỚP TẮT LIÊN TỤC MÁY CÒN BẢO HÀNH,MAN_HINH
3387,khách hàng phản ánh chân sạc lỏng phải giữ mới sạc được,SAC
3388,khách hàng phản ánh quên mật khẩu không mở được máy mới bị 2 ngày nay,PHAN_MEM
3389,may bi điểm chết trên màn hình bị từ tuần trước,MAN_HINH
3390,may bi pin tụt rất nhanh dùng 2 tiếng đã hết máy còn bảo hành,PIN
3391,tình trạng: màn hình bị ám vàng một góc máy còn bảo hành,MAN_HINH
3392,may bi máy chạy chậm giật lag sau khi cập nhật đã thử khởi động lại không được,PHAN_MEM
3393,kh nói pin nóng bất thường khi dùng khách chưa từng sửa ở đâu,PIN
3394,khach bao man hinh xuat hien vet muc loang,MAN_HINH
3395,may bi màn hình đen không lên máy còn bảo hành,MAN_HINH
3396,kh nói màn hình bị hở sáng viền dưới mới bị 2 ngày nay,MAN_HINH
3397,khach bao man hinh bi am vang mot goc khach chua tung sua o dau,MAN_HINH
3398,màn hình bị sọc dọc xảy ra sau khi rơi,MAN_HINH
3399,khách báo cảm ứng loạn không bấm được khách chưa từng sửa ở đâu,MAN_HINH
3400,khách hàng phản ánh màn hình bị ám vàng một góc máy còn bảo hành,MAN_HINH
3401,may bi màn hình bị sọc dọc mới bị 2 ngày nay,MAN_HINH
3402,KHACH BAO DINH NUOC BIEN MAY NONG VA TAT,NUOC_VAO
3403,kh nói pin nóng bất thường khi dùng,PIN
3404,kh nói quên mật khẩu không mở được máy máy còn bảo hành,PHAN_MEM
3405,kh nói cổng sạc bám bụi không tiếp xúc bị từ tuần trước,SAC
3406,tình trạng: máy treo logo không vào được hệ điều hành bị từ tuần trước,PHAN_MEM
3407,khách hàng phản ánh màn hình chớp tắt liên tục khách chưa từng sửa ở đâu,MAN_HINH
3408,không nhận sim bị từ tuần trước,KHAC
3409,kh nói cổng sạc bị gãy chân đã thử khởi động lại không được,SAC
3410,khách hàng phản ánh rơi bồn rửa máy chập chờn,NUOC_VAO
3411,MÀN HÌNH BỊ ÁM VÀNG MỘT GÓC MÁY CÒN BẢO HÀNH,MAN_HINH
3412,cắm sạc máy nóng bất thường bị từ tuần trước,SAC
3413,camera mở lên bị đen màn,PHAN_MEM
3414,khách báo điểm chết trên màn hình máy còn bảo hành,MAN_HINH
3415,may bi loa ngoài rè không nghe rõ khách chưa từng sửa ở đâu,KHAC
3416,khach bao man hinh den khong len bi tu tuan truoc,MAN_HINH
3417,khách báo sạc rất chậm mất cả đêm khách chưa từng sửa ở đâu,SAC
3418,khách hàng phản ánh màn hình bị sọc dọc bị từ tuần trước,MAN_HINH
3419,may bi may roi vao nuoc khong len nguon may con bao hanh,NUOC_VAO
3420,may bi cong sac bi gay chan khach chua tung sua o dau,SAC
3421,khách hàng phản ánh máy không giữ được pin qua đêm khách chưa từng sửa ở đâu,PIN
3422,CẮM SẠC KHÔNG VÀO ĐIỆN BỊ TỪ TUẦN TRƯỚC,SAC
3423,khách báo máy chạy chậm giật lag sau khi cập nhật,PHAN_MEM
3424,kh noi pin sut 20% chi sau vai phut xay ra sau khi roi,PIN
3425,khách hàng phản ánh pin tụt rất nhanh dùng 2 tiếng đã hết mới bị 2 ngày nay,PIN
3426,khách hàng phản ánh máy phồng pin cấn màn hình bị từ tuần trước,PIN
3427,tinh trang: sac day nhung dung 30 phut la sap nguon bi tu tuan truoc,PIN
3428,may bi máy tự khởi động lại nhiều lần trong ngày khách chưa từng sửa ở đâu,PHAN_MEM
3429,khách hàng phản ánh màn hình bị hở sáng viền dưới mới bị 2 ngày nay,MAN_HINH
3430,tình trạng: pin sụt 20% chỉ sau vài phút xảy ra sau khi rơi,PIN
3431,kh nói máy chạy chậm giật lag sau khi cập nhật,PHAN_MEM
3432,khách hàng phản ánh màn hình bị ám vàng một góc mới bị 2 ngày nay,MAN_HINH
3433,tình trạng: màn hình xuất hiện vệt mực loang xảy ra sau khi rơi,MAN_HINH
3434,kh nói pin tụt rất nhanh dùng 2 tiếng đã hết bị từ tuần trước,PIN
3435,cổng sạc bị gãy chân,SAC
3436,MAY BI MÀN HÌNH BỊ ÁM VÀNG MỘT GÓC MỚI BỊ 2 NGÀY NAY,MAN_HINH
3437,tình trạng: màn hình đen không lên máy còn bảo hành,MAN_HINH
3438,tình trạng: màn hình nứt sau khi rơi xảy ra sau khi rơi,MAN_HINH
3439,may bi quen mat khau khong mo duoc may xay ra sau khi roi,PHAN_MEM
3440,khách hàng phản ánh pin tụt rất nhanh dùng 2 tiếng đã hết bị từ tuần trước,PIN
3441,khách báo cổng sạc bám bụi không tiếp xúc xảy ra sau khi rơi,SAC
3442,may bi máy tự tắt khi còn 30% pin,PIN
3443,may bi camera mở lên bị đen màn mới bị 2 ngày nay,PHAN_MEM
3444,pin nóng bất thường khi dùng xảy ra sau khi rơi,PIN
3445,màn hình nứt sau khi rơi mới bị 2 ngày nay,MAN_HINH
3446,máy có tiếng kêu lạ bên trong,KHAC
3447,khách hàng phản ánh máy rơi vào nước không lên nguồn bị từ tuần trước,NUOC_VAO
3448,KHÁCH BÁO ĐIỂM CHẾT TRÊN MÀN HÌNH MỚI BỊ 2 NGÀY NAY,MAN_HINH
3449,khách báo báo pin sai phần trăm nhảy loạn bị từ tuần trước,PIN
3450,tình trạng: màn hình xuất hiện vệt mực loang khách chưa từng sửa ở đâu,MAN_HINH
3451,kh nói cắm sạc máy nóng bất thường khách chưa từng sửa ở đâu,SAC
3452,khách báo cảm ứng chỗ được chỗ không đã thử khởi động lại không được,MAN_HINH
3453,kh nói điện thoại dính nước mưa loa bị rè bị từ tuần trước,NUOC_VAO
3454,man hinh bi soc doc khach chua tung sua o dau,MAN_HINH
3455,PIN CHAI CHỈ CÒN DÙNG ĐƯỢC NỬA NGÀY MỚI BỊ 2 NGÀY NAY,PIN
3456,MAY BI CAMERA SAU BỊ MỜ NHƯ CÓ SƯƠNG,KHAC
3457,tình trạng: màn hình bị ám vàng một góc mới bị 2 ngày nay,MAN_HINH
3458,khach hang phan anh nut nguon bi ket,KHAC
3459,wifi không kết nối được sau cập nhật xảy ra sau khi rơi,PHAN_MEM
3460,tình trạng: cổng sạc bám bụi không tiếp xúc khách chưa từng sửa ở đâu,SAC
3461,tình trạng: dính nước biển máy nóng và tắt đã thử khởi động lại không được,NUOC_VAO
3462,may bi cổng sạc bị gãy chân bị từ tuần trước,SAC
3463,khach bao nut nguon bi ket da thu khoi dong lai khong duoc,KHAC
3464,báo pin sai phần trăm nhảy loạn xảy ra sau khi rơi,PIN
3465,khách báo sạc đầy nhưng dùng 30 phút là sập nguồn khách chưa từng sửa ở đâu,PIN
3466,tình trạng: điện thoại dính nước mưa loa bị rè máy còn bảo hành,NUOC_VAO
3467,cổng sạc bị gãy chân mới bị 2 ngày nay,SAC
3468,tình trạng: không cài được ứng dụng báo lỗi bị từ tuần trước,PHAN_MEM
3469,MAY BI MÀN HÌNH XUẤT HIỆN VỆT MỰC LOANG BỊ TỪ TUẦN TRƯỚC,MAN_HINH
3470,báo pin sai phần trăm nhảy loạn mới bị 2 ngày nay,PIN
3471,tình trạng: cảm ứng chỗ được chỗ không máy còn bảo hành,MAN_HINH
3472,khach bao may roi vao nuoc khong len nguon may con bao hanh,NUOC_VAO
3473,khách hàng phản ánh cắm sạc không vào điện xảy ra sau khi rơi,SAC
3474,khách báo màn hình xuất hiện vệt mực loang đã thử khởi động lại không được,MAN_HINH
3475,tình trạng: không cài được ứng dụng báo lỗi đã thử khởi động lại không được,PHAN_MEM
3476,màn hình nứt sau khi rơi bị từ tuần trước,MAN_HINH
3477,may co tieng keu la ben trong,KHAC
3478,pin tụt rất nhanh dùng 2 tiếng đã hết đã thử khởi động lại không được,PIN
3479,khách báo cảm ứng loạn không bấm được đã thử khởi động lại không được,MAN_HINH
3480,khach hang phan anh cam sac khong vao dien,SAC
3481,khách báo màn hình đen không lên xảy ra sau khi rơi,MAN_HINH
3482,may bi máy bị đổ nước ngọt vào không sạc được bị từ tuần trước,NUOC_VAO
3483,khách báo cổng sạc bị gãy chân bị từ tuần trước,SAC
3484,kh nói không cài được ứng dụng báo lỗi khách chưa từng sửa ở đâu,PHAN_MEM
3485,bao pin sai phan tram nhay loan bi tu tuan truoc,PIN
3486,khách hàng phản ánh ứng dụng tự thoát liên tục máy còn bảo hành,PHAN_MEM
3487,may bi may vao nuoc man hinh loang o may con bao hanh,NUOC_VAO
3488,tình trạng: màn hình xuất hiện vệt mực loang mới bị 2 ngày nay,MAN_HINH
3489,tình trạng: cảm ứng chỗ được chỗ không,MAN_HINH
3490,KHÁCH HÀNG PHẢN ÁNH CẢM ỨNG CHỖ ĐƯỢC CHỖ KHÔNG ĐÃ THỬ KHỞI ĐỘNG LẠI KHÔNG ĐƯỢC,MAN_HINH
3491,kh nói sạc đầy nhưng dùng 30 phút là sập nguồn khách chưa từng sửa ở đâu,PIN
3492,MAY BI MÁY TREO LOGO KHÔNG VÀO ĐƯỢC HỆ ĐIỀU HÀNH,PHAN_MEM
3493,kh nói sạc rất chậm mất cả đêm khách chưa từng sửa ở đâu,SAC
3494,kh nói không cài được ứng dụng báo lỗi khách chưa từng sửa ở đâu,PHAN_MEM
3495,tình trạng: điểm chết trên màn hình mới bị 2 ngày nay,MAN_HINH
3496,tình trạng: màn hình bị sọc dọc đã thử khởi động lại không được,MAN_HINH
3497,may bi báo pin sai phần trăm nhảy loạn,PIN
3498,khach hang phan anh cam ung loan khong bam duoc da thu khoi dong lai khong duoc,MAN_HINH
3499,may bi màn hình bị ám vàng một góc bị từ tuần trước,MAN_HINH
3500,kh nói máy tự tắt khi còn 30% pin khách chưa từng sửa ở đâu,PIN
3501,may bi cam ung loan khong bam duoc,MAN_HINH
3502,tình trạng: sạc đầy nhưng dùng 30 phút là sập nguồn đã thử khởi động lại không được,PIN
3503,sạc vào nhưng không nhận cáp mới bị 2 ngày nay,SAC
3504,không nhận sim đã thử khởi động lại không được,KHAC
3505,khách hàng phản ánh cổng sạc bám bụi không tiếp xúc khách chưa từng sửa ở đâu,SAC
3506,may vao nuoc man hinh loang o xay ra sau khi roi,NUOC_VAO
3507,khách hàng phản ánh máy tự tắt khi còn 30% pin mới bị 2 ngày nay,PIN
3508,khách báo cảm ứng chỗ được chỗ không mới bị 2 ngày nay,MAN_HINH
3509,sạc vào nhưng không nhận cáp xảy ra sau khi rơi,SAC
3510,TINH TRANG: BAO PIN SAI PHAN TRAM NHAY LOAN KHACH CHUA TUNG SUA O DAU,PIN
3511,may bi sạc vào nhưng không nhận cáp,SAC
