log_id,ticket_id,from_status,to_status,changed_at,changed_by,note
33930,6948,DA_PHAN_CONG,DANG_XU_LY,2025-05-28 02:52,14,
33931,6948,DANG_XU_LY,HOAN_TAT,2025-05-28 07:12,23,
33932,6948,HOAN_TAT,DA_DONG,2025-05-28 12:17,37,
33933,6949,,MOI,2025-04-02 08:15,55,
33934,6949,MOI,DA_PHAN_CONG,2025-04-03 06:05,57,
33935,6949,DA_PHAN_CONG,DANG_XU_LY,2025-04-04 12:12,3,
33936,6949,DANG_XU_LY,HOAN_TAT,2025-04-05 12:37,45,
33937,6949,HOAN_TAT,DA_DONG,2025-04-06 04:00,9,
33938,6950,,MOI,2026-05-23 16:30,9,
33939,6950,MOI,DA_PHAN_CONG,2026-05-24 13:41,25,
33940,6950,DA_PHAN_CONG,DANG_XU_LY,2026-05-25 07:12,14,
33941,6950,DANG_XU_LY,HOAN_TAT,2026-05-25 18:27,12,
33942,6951,,MOI,2025-04-17 11:30,26,
33943,6951,MOI,DA_PHAN_CONG,2025-04-17 21:29,43,
33944,6951,DA_PHAN_CONG,DANG_XU_LY,2025-04-18 07:34,22,
33945,6952,,MOI,2026-03-13 09:15,16,
33946,6952,MOI,DA_PHAN_CONG,2026-03-13 13:53,19,
33947,6952,DA_PHAN_CONG,DANG_XU_LY,2026-03-13 19:07,57,
33948,6952,DANG_XU_LY,HOAN_TAT,2026-03-14 00:47,33,
33949,6952,HOAN_TAT,DA_DONG,2026-03-14 07:04,14,
33950,6953,,MOI,2025-11-04 15:00,24,
33951,6953,MOI,DA_PHAN_CONG,2025-11-04 19:07,30,
33952,6953,DA_PHAN_CONG,DANG_XU_LY,2025-11-04 22:56,23,
33953,6953,DANG_XU_LY,HOAN_TAT,2025-11-05 00:56,29,
33954,6953,HOAN_TAT,DA_DONG,2025-11-05 05:43,33,
33955,6954,,MOI,2025-03-30 11:00,53,
33956,6954,MOI,DA_PHAN_CONG,2025-03-30 16:12,26,
33957,6954,DA_PHAN_CONG,DANG_XU_LY,2025-03-30 22:32,35,
33958,6954,DANG_XU_LY,HOAN_TAT,2025-03-31 02:29,10,
33959,6954,HOAN_TAT,DA_DONG,2025-03-31 06:43,34,
33960,6955,,MOI,2025-01-28 08:00,40,
33961,6955,MOI,DA_PHAN_CONG,2025-01-28 11:27,19,
33962,6955,DA_PHAN_CONG,DANG_XU_LY,2025-01-28 15:06,33,
33963,6955,DANG_XU_LY,HOAN_TAT,2025-01-28 19:31,19,
33964,6956,,MOI,2026-03-07 15:45,50,
33965,6956,MOI,DA_PHAN_CONG,2026-03-08 07:08,30,
33966,6956,DA_PHAN_CONG,DANG_XU_LY,2026-03-08 17:30,2,
33967,6957,,MOI,2025-03-20 16:00,21,
33968,6957,MOI,DA_PHAN_CONG,2025-03-20 20:20,15,
33969,6957,DA_PHAN_CONG,DANG_XU_LY,2025-03-21 04:17,38,
33970,6957,DANG_XU_LY,HOAN_TAT,2025-03-21 11:16,36,
33971,6957,HOAN_TAT,DA_DONG,2025-03-21 17:26,39,
33972,6958,,MOI,2025-05-12 10:00,27,
33973,6958,MOI,DA_PHAN_CONG,2025-05-12 12:08,4,
33974,6958,DA_PHAN_CONG,DANG_XU_LY,2025-05-12 18:16,20,
33975,6958,DANG_XU_LY,CHO_LINH_KIEN,2025-05-12 22:29,59,
33976,6958,CHO_LINH_KIEN,HOAN_TAT,2025-05-13 01:58,58,
33977,6958,HOAN_TAT,DA_DONG,2025-05-13 04:23,8,
33978,6959,,MOI,2024-10-30 16:00,12,
33979,6959,MOI,DA_PHAN_CONG,2024-10-31 11:46,35,
33980,6959,DA_PHAN_CONG,DANG_XU_LY,2024-11-01 00:16,1,
33981,6959,DANG_XU_LY,CHO_LINH_KIEN,2024-11-01 22:20,36,
33982,6959,CHO_LINH_KIEN,HOAN_TAT,2024-11-02 22:54,14,
33983,6959,HOAN_TAT,DA_DONG,2024-11-03 19:11,40,
33984,6960,,MOI,2024-12-02 16:45,56,
33985,6960,MOI,DA_PHAN_CONG,2024-12-02 22:30,12,
33986,6960,DA_PHAN_CONG,DANG_XU_LY,2024-12-03 04:59,13,
33987,6960,DANG_XU_LY,HOAN_TAT,2024-12-03 17:02,54,
33988,6960,HOAN_TAT,DA_DONG,2024-12-03 22:46,17,
33989,6961,,MOI,2025-10-05 16:00,22,
33990,6961,MOI,DA_PHAN_CONG,2025-10-06 11:05,42,
33991,6961,DA_PHAN_CONG,DANG_XU_LY,2025-10-07 01:57,26,
33992,6961,DANG_XU_LY,HOAN_TAT,2025-10-07 09:59,25,
33993,6961,HOAN_TAT,DA_DONG,2025-10-08 05:55,38,
33994,6962,,MOI,2025-10-01 17:30,41,
33995,6962,MOI,DA_PHAN_CONG,2025-10-01 23:22,25,
33996,6962,DA_PHAN_CONG,DANG_XU_LY,2025-10-02 10:15,28,
33997,6962,DANG_XU_LY,HOAN_TAT,2025-10-02 16:32,28,
33998,6962,HOAN_TAT,DA_DONG,2025-10-02 21:33,49,
33999,6963,,MOI,2026-04-06 12:15,42,
34000,6963,MOI,DA_PHAN_CONG,2026-04-07 05:56,11,
34001,6963,DA_PHAN_CONG,DANG_XU_LY,2026-04-07 18:20,1,
34002,6963,DANG_XU_LY,HOAN_TAT,2026-04-08 03:56,17,
34003,6963,HOAN_TAT,DA_DONG,2026-04-08 13:26,42,
34004,6964,,MOI,2025-10-17 17:00,10,
34005,6964,MOI,DA_PHAN_CONG,2025-10-17 22:55,14,
34006,6964,DA_PHAN_CONG,DANG_XU_LY,2025-10-18 02:30,56,
34007,6964,DANG_XU_LY,HOAN_TAT,2025-10-18 05:07,20,
34008,6964,HOAN_TAT,DA_DONG,2025-10-18 10:14,18,
34009,6965,,MOI,2026-03-20 16:30,50,
34010,6965,MOI,DA_PHAN_CONG,2026-03-20 19:19,11,
34011,6965,DA_PHAN_CONG,DANG_XU_LY,2026-03-21 02:01,19,
34012,6965,DANG_XU_LY,CHO_LINH_KIEN,2026-03-21 09:00,4,
34013,6965,CHO_LINH_KIEN,HOAN_TAT,2026-03-21 17:18,35,
34014,6965,HOAN_TAT,DA_DONG,2026-03-21 23:17,10,
34015,6966,,MOI,2024-11-29 14:00,27,
34016,6966,MOI,DA_PHAN_CONG,2024-11-29 16:43,60,
34017,6966,DA_PHAN_CONG,DANG_XU_LY,2024-11-29 19:56,23,
34018,6966,DANG_XU_LY,HOAN_TAT,2024-11-30 00:31,4,
34019,6966,HOAN_TAT,DA_DONG,2024-11-30 03:50,24,
34020,6967,,MOI,2026-05-19 14:30,57,
34021,6967,MOI,DA_PHAN_CONG,2026-05-19 19:52,40,
34022,6967,DA_PHAN_CONG,DANG_XU_LY,2026-05-20 03:26,60,
34023,6967,DANG_XU_LY,HOAN_TAT,2026-05-20 11:01,49,
34024,6967,HOAN_TAT,DA_DONG,2026-05-20 17:15,40,
34025,6968,,MOI,2025-07-29 16:00,38,
34026,6968,MOI,DA_PHAN_CONG,2025-07-30 10:20,36,
34027,6968,DA_PHAN_CONG,DANG_XU_LY,2025-07-30 19:17,32,
34028,6968,DANG_XU_LY,HOAN_TAT,2025-07-31 08:37,50,
34029,6968,HOAN_TAT,DA_DONG,2025-07-31 17:47,9,
34030,6969,,MOI,2026-05-16 10:00,12,
34031,6969,MOI,DA_PHAN_CONG,2026-05-16 15:17,19,
34032,6969,DA_PHAN_CONG,DANG_XU_LY,2026-05-16 19:01,6,
34033,6969,DANG_XU_LY,CHO_LINH_KIEN,2026-05-16 23:08,26,
34034,6969,CHO_LINH_KIEN,HOAN_TAT,2026-05-17 03:33,13,
34035,6969,HOAN_TAT,DA_DONG,2026-05-17 07:10,29,
34036,6970,,MOI,2025-10-02 14:30,48,
34037,6970,MOI,DA_PHAN_CONG,2025-10-03 01:25,28,
34038,6970,DA_PHAN_CONG,DANG_XU_LY,2025-10-03 16:43,40,
34039,6970,DANG_XU_LY,HOAN_TAT,2025-10-03 23:42,45,
34040,6970,HOAN_TAT,DA_DONG,2025-10-04 14:38,5,
34041,6971,,MOI,2026-07-21 08:30,3,
34042,6971,MOI,DA_PHAN_CONG,2026-07-21 20:07,22,
34043,6971,DA_PHAN_CONG,DANG_XU_LY,2026-07-22 11:31,56,
34044,6971,DANG_XU_LY,HOAN_TAT,2026-07-22 22:17,51,
34045,6971,HOAN_TAT,DA_DONG,2026-07-23 04:13,44,
34046,6972,,MOI,2025-01-01 14:15,55,
34047,6972,MOI,DA_PHAN_CONG,2025-01-01 18:42,9,
34048,6972,DA_PHAN_CONG,DANG_XU_LY,2025-01-01 23:09,2,
34049,6972,DANG_XU_LY,HOAN_TAT,2025-01-02 02:12,50,
34050,6972,HOAN_TAT,DA_DONG,2025-01-02 06:57,52,
34051,6973,,MOI,2025-08-28 10:30,34,
34052,6973,MOI,DA_PHAN_CONG,2025-08-29 00:21,47,
34053,6973,DA_PHAN_CONG,DANG_XU_LY,2025-08-29 10:08,27,
34054,6973,DANG_XU_LY,CHO_LINH_KIEN,2025-08-29 23:55,53,
34055,6973,CHO_LINH_KIEN,HOAN_TAT,2025-08-30 12:43,37,
34056,6973,HOAN_TAT,DA_DONG,2025-08-30 18:53,44,
34057,6974,,MOI,2025-04-13 14:15,48,
34058,6974,MOI,DA_PHAN_CONG,2025-04-14 03:43,9,
34059,6974,DA_PHAN_CONG,DANG_XU_LY,2025-04-14 18:12,3,
34060,6974,DANG_XU_LY,HOAN_TAT,2025-04-15 09:38,8,
34061,6975,,MOI,2025-06-17 17:45,5,
34062,6975,MOI,DA_PHAN_CONG,2025-06-17 20:00,35,
34063,6975,DA_PHAN_CONG,DANG_XU_LY,2025-06-17 23:28,32,
34064,6975,DANG_XU_LY,HOAN_TAT,2025-06-18 01:24,57,
34065,6975,HOAN_TAT,DA_DONG,2025-06-18 04:35,28,
34066,6976,,MOI,2025-08-04 10:00,3,
34067,6976,MOI,DA_PHAN_CONG,2025-08-04 23:34,45,
34068,6976,DA_PHAN_CONG,DANG_XU_LY,2025-08-05 13:14,1,
34069,6976,DANG_XU_LY,HOAN_TAT,2025-08-06 00:38,44,
34070,6976,HOAN_TAT,DA_DONG,2025-08-06 16:59,36,
34071,6977,,MOI,2025-09-15 15:15,2,
34072,6977,MOI,DA_PHAN_CONG,2025-09-15 19:31,45,
34073,6977,DA_PHAN_CONG,DANG_XU_LY,2025-09-15 23:51,15,
34074,6977,DANG_XU_LY,HOAN_TAT,2025-09-16 02:16,40,
34075,6977,HOAN_TAT,DA_DONG,2025-09-16 06:20,44,
34076,6978,,MOI,2024-09-01 17:45,34,
34077,6978,MOI,DA_PHAN_CONG,2024-09-01 19:51,24,
34078,6978,DA_PHAN_CONG,DANG_XU_LY,2024-09-01 22:24,60,
34079,6978,DANG_XU_LY,HOAN_TAT,2024-09-02 01:03,58,
34080,6978,HOAN_TAT,DA_DONG,2024-09-02 03:40,40,
34081,6979,,MOI,2025-11-14 09:00,37,
34082,6979,MOI,DA_PHAN_CONG,2025-11-15 01:58,52,
34083,6979,DA_PHAN_CONG,DANG_XU_LY,2025-11-15 08:25,40,
34084,6979,DANG_XU_LY,CHO_LINH_KIEN,2025-11-15 22:58,13,
34085,6980,,MOI,2024-11-14 10:15,34,
34086,6980,MOI,DA_PHAN_CONG,2024-11-14 23:56,32,
34087,6980,DA_PHAN_CONG,DANG_XU_LY,2024-11-15 17:57,55,
34088,6980,DANG_XU_LY,HOAN_TAT,2024-11-16 07:23,19,
34089,6980,HOAN_TAT,DA_DONG,2024-11-16 15:55,7,
34090,6981,,MOI,2025-05-02 15:30,21,
34091,6981,MOI,DA_PHAN_CONG,2025-05-03 19:54,4,
34092,6981,DA_PHAN_CONG,DANG_XU_LY,2025-05-06 00:33,11,
34093,6981,DANG_XU_LY,CHO_LINH_KIEN,2025-05-07 20:28,30,
34094,6981,CHO_LINH_KIEN,HOAN_TAT,2025-05-08 21:12,48,
34095,6981,HOAN_TAT,DA_DONG,2025-05-10 10:31,29,
34096,6982,,MOI,2025-02-07 16:15,60,
34097,6982,MOI,DA_PHAN_CONG,2025-02-08 13:50,4,
34098,6982,DA_PHAN_CONG,DANG_XU_LY,2025-02-09 03:27,8,
34099,6982,DANG_XU_LY,HOAN_TAT,2025-02-09 20:36,15,
34100,6982,HOAN_TAT,DA_DONG,2025-02-10 07:43,47,
34101,6983,,MOI,2025-01-15 10:15,9,
34102,6983,MOI,DA_PHAN_CONG,2025-01-15 17:24,19,
34103,6983,DA_PHAN_CONG,DANG_XU_LY,2025-01-16 00:31,24,
34104,6983,DANG_XU_LY,CHO_LINH_KIEN,2025-01-16 12:18,59,
34105,6983,CHO_LINH_KIEN,HOAN_TAT,2025-01-17 01:39,43,
34106,6983,HOAN_TAT,DA_DONG,2025-01-17 10:16,33,
34107,6984,,MOI,2024-10-10 11:15,49,
34108,6984,MOI,DA_PHAN_CONG,2024-10-10 15:00,54,
34109,6984,DA_PHAN_CONG,DANG_XU_LY,2024-10-10 17:30,41,
34110,6984,DANG_XU_LY,HOAN_TAT,2024-10-10 21:06,23,
34111,6984,HOAN_TAT,DA_DONG,2024-10-10 23:17,12,
34112,6985,,MOI,2025-06-10 14:00,35,
34113,6985,MOI,DA_PHAN_CONG,2025-06-10 19:28,6,
34114,6985,DA_PHAN_CONG,DANG_XU_LY,2025-06-10 21:39,55,
34115,6985,DANG_XU_LY,HOAN_TAT,2025-06-11 00:59,36,
34116,6985,HOAN_TAT,DA_DONG,2025-06-11 05:41,21,
34117,6986,,MOI,2024-09-09 11:45,10,
34118,6986,MOI,DA_PHAN_CONG,2024-09-10 12:00,55,
34119,6986,DA_PHAN_CONG,DANG_XU_LY,2024-09-11 03:08,8,
34120,6986,DANG_XU_LY,CHO_LINH_KIEN,2024-09-11 18:02,45,
34121,6987,,MOI,2026-01-09 13:15,33,
34122,6987,MOI,DA_PHAN_CONG,2026-01-11 06:59,6,
34123,6988,,MOI,2025-03-15 09:15,46,
34124,6988,MOI,DA_PHAN_CONG,2025-03-15 16:45,19,
34125,6988,DA_PHAN_CONG,DANG_XU_LY,2025-03-16 00:00,47,
34126,6988,DANG_XU_LY,CHO_LINH_KIEN,2025-03-16 06:08,30,
34127,6988,CHO_LINH_KIEN,HOAN_TAT,2025-03-16 11:01,51,
34128,6988,HOAN_TAT,DA_DONG,2025-03-16 17:57,8,
34129,6989,,MOI,2025-07-24 10:45,47,
34130,6989,MOI,DA_PHAN_CONG,2025-07-25 19:12,56,
34131,6989,DA_PHAN_CONG,DANG_XU_LY,2025-07-26 23:08,30,
34132,6990,,MOI,2026-08-26 11:45,32,
34133,6990,MOI,DA_PHAN_CONG,2026-08-26 14:41,58,
34134,6990,DA_PHAN_CONG,DANG_XU_LY,2026-08-26 17:40,57,
34135,6990,DANG_XU_LY,CHO_LINH_KIEN,2026-08-26 22:54,36,
34136,6990,CHO_LINH_KIEN,HOAN_TAT,2026-08-27 05:09,14,
34137,6990,HOAN_TAT,DA_DONG,2026-08-27 07:38,16,
34138,6991,,MOI,2025-12-22 08:00,54,
34139,6991,MOI,DA_PHAN_CONG,2025-12-23 06:03,8,
34140,6991,DA_PHAN_CONG,DANG_XU_LY,2025-12-23 23:51,33,
34141,6991,DANG_XU_LY,HOAN_TAT,2025-12-24 10:51,18,
34142,6991,HOAN_TAT,DA_DONG,2025-12-25 07:51,10,
34143,6992,,MOI,2025-11-22 11:15,2,
34144,6992,MOI,DA_PHAN_CONG,2025-11-24 14:56,54,
34145,6992,DA_PHAN_CONG,DANG_XU_LY,2025-11-25 23:38,59,
34146,6993,,MOI,2025-07-29 10:45,17,
34147,6993,MOI,DA_PHAN_CONG,2025-07-29 20:58,5,
34148,6993,DA_PHAN_CONG,DANG_XU_LY,2025-07-30 05:52,26,
34149,6993,DANG_XU_LY,CHO_LINH_KIEN,2025-07-30 19:12,34,
34150,6993,CHO_LINH_KIEN,HOAN_TAT,2025-07-31 11:48,17,
34151,6993,HOAN_TAT,DA_DONG,2025-08-01 00:09,46,
34152,6994,,MOI,2026-07-13 11:15,44,
34153,6994,MOI,DA_PHAN_CONG,2026-07-13 19:45,22,
34154,6994,DA_PHAN_CONG,DANG_XU_LY,2026-07-14 06:43,48,
34155,6994,DANG_XU_LY,HOAN_TAT,2026-07-14 18:48,48,
34156,6994,HOAN_TAT,DA_DONG,2026-07-15 01:52,54,
34157,6995,,MOI,2026-01-26 10:30,23,
34158,6995,MOI,DA_PHAN_CONG,2026-01-26 20:28,18,
34159,6995,DA_PHAN_CONG,DANG_XU_LY,2026-01-27 12:06,41,
34160,6995,DANG_XU_LY,HOAN_TAT,2026-01-28 07:29,36,
34161,6995,HOAN_TAT,DA_DONG,2026-01-28 21:57,60,
34162,6996,,MOI,2025-02-06 13:15,4,
34163,6996,MOI,DA_PHAN_CONG,2025-02-06 15:57,33,
34164,6996,DA_PHAN_CONG,DANG_XU_LY,2025-02-06 17:31,31,
34165,6996,DANG_XU_LY,HOAN_TAT,2025-02-06 20:59,48,
34166,6996,HOAN_TAT,DA_DONG,2025-02-06 22:54,42,
34167,6997,,MOI,2025-09-08 09:30,48,
34168,6997,MOI,DA_PHAN_CONG,2025-09-11 12:16,25,
34169,6997,DA_PHAN_CONG,DANG_XU_LY,2025-09-14 05:56,22,
34170,6998,,MOI,2025-01-06 12:15,12,
34171,6998,MOI,DA_PHAN_CONG,2025-01-06 21:22,7,
34172,6998,DA_PHAN_CONG,DANG_XU_LY,2025-01-07 04:54,13,
34173,6998,DANG_XU_LY,HOAN_TAT,2025-01-07 18:13,18,
34174,6998,HOAN_TAT,DA_DONG,2025-01-08 03:57,53,
34175,6999,,MOI,2025-02-02 16:30,2,
34176,6999,MOI,DA_PHAN_CONG,2025-02-02 22:01,36,
34177,6999,DA_PHAN_CONG,DANG_XU_LY,2025-02-03 00:49,6,
34178,6999,DANG_XU_LY,HOAN_TAT,2025-02-03 05:54,25,
34179,6999,HOAN_TAT,DA_DONG,2025-02-03 08:40,52,
34180,7000,,MOI,2026-04-14 16:15,21,
34181,7000,MOI,DA_PHAN_CONG,2026-04-15 02:37,20,
34182,7000,DA_PHAN_CONG,DANG_XU_LY,2026-04-15 08:06,5,
34183,7000,DANG_XU_LY,CHO_LINH_KIEN,2026-04-15 14:32,20,
34184,7000,CHO_LINH_KIEN,HOAN_TAT,2026-04-15 20:03,50,
34185,7000,HOAN_TAT,DA_DONG,2026-04-16 04:18,35,
34186,7001,,MOI,2025-10-18 12:00,40,
34187,7001,MOI,DA_PHAN_CONG,2025-10-18 22:34,10,
34188,7001,DA_PHAN_CONG,DANG_XU_LY,2025-10-19 09:52,4,
34189,7001,DANG_XU_LY,HOAN_TAT,2025-10-20 08:51,40,
34190,7001,HOAN_TAT,DA_DONG,2025-10-21 01:02,29,
34191,7002,,MOI,2025-02-21 15:00,60,
34192,7002,MOI,DA_PHAN_CONG,2025-02-21 22:23,55,
34193,7002,DA_PHAN_CONG,DANG_XU_LY,2025-02-22 06:30,29,
34194,7002,DANG_XU_LY,HOAN_TAT,2025-02-22 15:13,60,
34195,7002,HOAN_TAT,DA_DONG,2025-02-22 21:01,12,
34196,7003,,MOI,2025-11-15 15:15,35,
34197,7003,MOI,DA_PHAN_CONG,2025-11-15 19:24,47,
34198,7003,DA_PHAN_CONG,DANG_XU_LY,2025-11-16 00:57,17,
34199,7003,DANG_XU_LY,HOAN_TAT,2025-11-16 05:22,1,
34200,7003,HOAN_TAT,DA_DONG,2025-11-16 10:46,52,
34201,7004,,MOI,2025-01-01 11:30,53,
34202,7004,MOI,DA_PHAN_CONG,2025-01-01 20:54,14,
34203,7004,DA_PHAN_CONG,DANG_XU_LY,2025-01-02 02:26,57,
34204,7004,DANG_XU_LY,CHO_LINH_KIEN,2025-01-02 11:14,35,
34205,7004,CHO_LINH_KIEN,HOAN_TAT,2025-01-02 21:34,44,
34206,7004,HOAN_TAT,DA_DONG,2025-01-03 10:19,25,
34207,7005,,MOI,2025-11-28 13:45,17,
34208,7005,MOI,DA_PHAN_CONG,2025-11-28 18:16,60,
34209,7005,DA_PHAN_CONG,DANG_XU_LY,2025-11-28 22:17,39,
34210,7005,DANG_XU_LY,CHO_LINH_KIEN,2025-11-29 01:06,50,
34211,7006,,MOI,2026-08-04 09:45,20,
34212,7006,MOI,DA_PHAN_CONG,2026-08-04 13:39,11,
34213,7006,DA_PHAN_CONG,DANG_XU_LY,2026-08-04 18:38,20,
34214,7006,DANG_XU_LY,HOAN_TAT,2026-08-04 21:57,9,
34215,7006,HOAN_TAT,DA_DONG,2026-08-05 01:04,59,
34216,7007,,MOI,2025-08-14 09:30,29,
34217,7007,MOI,DA_PHAN_CONG,2025-08-14 11:45,29,
34218,7007,DA_PHAN_CONG,DANG_XU_LY,2025-08-14 14:18,20,
34219,7007,DANG_XU_LY,HOAN_TAT,2025-08-14 16:35,17,
34220,7007,HOAN_TAT,DA_DONG,2025-08-14 18:24,11,
34221,7008,,MOI,2024-10-24 16:45,18,
34222,7008,MOI,DA_PHAN_CONG,2024-10-24 20:00,24,
34223,7008,DA_PHAN_CONG,DANG_XU_LY,2024-10-24 22:34,38,
34224,7008,DANG_XU_LY,HOAN_TAT,2024-10-25 02:33,52,
34225,7008,HOAN_TAT,DA_DONG,2024-10-25 04:56,2,
34226,7009,,MOI,2024-11-30 16:15,13,
34227,7009,MOI,DA_PHAN_CONG,2024-11-30 18:42,16,
34228,7009,DA_PHAN_CONG,DANG_XU_LY,2024-11-30 20:01,13,
34229,7009,DANG_XU_LY,CHO_LINH_KIEN,2024-11-30 22:49,27,
34230,7009,CHO_LINH_KIEN,HOAN_TAT,2024-12-01 01:57,36,
34231,7009,HOAN_TAT,DA_DONG,2024-12-01 03:49,41,
34232,7010,,MOI,2026-07-18 10:30,10,
34233,7010,MOI,DA_PHAN_CONG,2026-07-18 20:11,27,
34234,7010,DA_PHAN_CONG,DANG_XU_LY,2026-07-19 09:22,34,
34235,7010,DANG_XU_LY,CHO_LINH_KIEN,2026-07-19 23:17,38,
34236,7010,CHO_LINH_KIEN,HOAN_TAT,2026-07-20 05:12,51,
34237,7010,HOAN_TAT,DA_DONG,2026-07-20 12:06,57,
34238,7011,,MOI,2025-03-05 10:30,22,
34239,7011,MOI,DA_PHAN_CONG,2025-03-05 21:23,57,
34240,7011,DA_PHAN_CONG,DANG_XU_LY,2025-03-06 03:30,56,
34241,7011,DANG_XU_LY,HOAN_TAT,2025-03-06 19:28,40,
34242,7011,HOAN_TAT,DA_DONG,2025-03-07 08:28,26,
34243,7012,,MOI,2025-10-29 14:00,21,
34244,7012,MOI,DA_PHAN_CONG,2025-10-29 15:47,58,
34245,7012,DA_PHAN_CONG,DANG_XU_LY,2025-10-29 19:24,52,
34246,7012,DANG_XU_LY,HOAN_TAT,2025-10-29 21:55,43,
34247,7013,,MOI,2024-10-21 11:30,44,
34248,7013,MOI,DA_PHAN_CONG,2024-10-22 03:06,20,
34249,7013,DA_PHAN_CONG,DANG_XU_LY,2024-10-22 19:12,31,
34250,7013,DANG_XU_LY,HOAN_TAT,2024-10-23 17:33,45,
34251,7013,HOAN_TAT,DA_DONG,2024-10-24 03:59,1,
34252,7014,,MOI,2026-04-25 14:45,42,
34253,7014,MOI,DA_PHAN_CONG,2026-04-25 21:04,18,
34254,7015,,MOI,2025-11-18 09:15,27,
34255,7015,MOI,DA_PHAN_CONG,2025-11-19 08:35,5,
34256,7015,DA_PHAN_CONG,DANG_XU_LY,2025-11-20 04:01,43,
34257,7015,DANG_XU_LY,CHO_LINH_KIEN,2025-11-21 03:20,55,
34258,7016,,MOI,2025-07-23 15:45,38,
34259,7016,MOI,DA_PHAN_CONG,2025-07-23 20:27,55,
34260,7016,DA_PHAN_CONG,DANG_XU_LY,2025-07-24 02:23,23,
34261,7016,DANG_XU_LY,HOAN_TAT,2025-07-24 08:58,53,
34262,7016,HOAN_TAT,DA_DONG,2025-07-24 22:33,20,
34263,7017,,MOI,2026-04-18 16:30,57,
34264,7017,MOI,DA_PHAN_CONG,2026-04-18 20:19,35,
34265,7017,DA_PHAN_CONG,DANG_XU_LY,2026-04-19 00:27,13,
34266,7017,DANG_XU_LY,HOAN_TAT,2026-04-19 02:49,7,
34267,7017,HOAN_TAT,DA_DONG,2026-04-19 06:37,22,
34268,7018,,MOI,2026-01-29 17:45,28,
34269,7018,MOI,DA_PHAN_CONG,2026-01-29 21:02,47,
34270,7018,DA_PHAN_CONG,DANG_XU_LY,2026-01-30 01:47,44,
34271,7018,DANG_XU_LY,HOAN_TAT,2026-01-30 06:46,24,
34272,7018,HOAN_TAT,DA_DONG,2026-01-30 09:08,55,
34273,7019,,MOI,2026-06-20 14:00,43,
34274,7019,MOI,DA_PHAN_CONG,2026-06-20 17:37,43,
34275,7019,DA_PHAN_CONG,DANG_XU_LY,2026-06-20 23:49,1,
34276,7019,DANG_XU_LY,HOAN_TAT,2026-06-21 04:45,58,
34277,7019,HOAN_TAT,DA_DONG,2026-06-21 09:44,34,
34278,7020,,MOI,2025-09-11 14:45,35,
34279,7020,MOI,DA_PHAN_CONG,2025-09-12 14:23,28,
34280,7020,DA_PHAN_CONG,DANG_XU_LY,2025-09-13 06:40,33,
34281,7020,DANG_XU_LY,CHO_LINH_KIEN,2025-09-13 20:33,22,
34282,7021,,MOI,2026-01-13 12:00,25,
34283,7021,MOI,DA_PHAN_CONG,2026-01-14 09:12,46,
34284,7021,DA_PHAN_CONG,DANG_XU_LY,2026-01-16 01:05,21,
34285,7021,DANG_XU_LY,HOAN_TAT,2026-01-16 19:32,41,
34286,7021,HOAN_TAT,DA_DONG,2026-01-17 23:30,25,
34287,7022,,MOI,2025-04-22 09:30,38,
34288,7022,MOI,DA_PHAN_CONG,2025-04-22 15:26,60,
34289,7022,DA_PHAN_CONG,DANG_XU_LY,2025-04-22 21:15,47,
34290,7022,DANG_XU_LY,CHO_LINH_KIEN,2025-04-23 03:31,45,
34291,7022,CHO_LINH_KIEN,HOAN_TAT,2025-04-23 09:37,11,
34292,7022,HOAN_TAT,DA_DONG,2025-04-23 13:48,25,
34293,7023,,MOI,2026-01-06 10:30,48,
34294,7023,MOI,DA_PHAN_CONG,2026-01-06 14:32,34,
34295,7023,DA_PHAN_CONG,DANG_XU_LY,2026-01-06 19:41,20,
34296,7023,DANG_XU_LY,CHO_LINH_KIEN,2026-01-06 23:18,13,
34297,7023,CHO_LINH_KIEN,HOAN_TAT,2026-01-07 02:10,44,
34298,7023,HOAN_TAT,DA_DONG,2026-01-07 05:48,3,
34299,7024,,MOI,2024-09-25 14:00,29,
34300,7024,MOI,DA_PHAN_CONG,2024-09-25 15:22,48,
34301,7024,DA_PHAN_CONG,DANG_XU_LY,2024-09-25 18:12,22,
34302,7024,DANG_XU_LY,HOAN_TAT,2024-09-25 20:11,9,
34303,7024,HOAN_TAT,DA_DONG,2024-09-25 23:32,1,
34304,7025,,MOI,2025-05-22 11:45,42,
34305,7025,MOI,DA_PHAN_CONG,2025-05-23 04:26,47,
34306,7025,DA_PHAN_CONG,DANG_XU_LY,2025-05-23 15:57,16,
34307,7025,DANG_XU_LY,HOAN_TAT,2025-05-24 06:27,58,
34308,7025,HOAN_TAT,DA_DONG,2025-05-24 15:01,6,
34309,7026,,MOI,2025-03-04 12:45,29,
34310,7026,MOI,DA_PHAN_CONG,2025-03-05 03:15,55,
34311,7026,DA_PHAN_CONG,DANG_XU_LY,2025-03-06 01:11,21,
34312,7026,DANG_XU_LY,HOAN_TAT,2025-03-06 20:36,19,
34313,7026,HOAN_TAT,DA_DONG,2025-03-07 04:56,50,
34314,7027,,MOI,2025-04-20 17:30,38,
34315,7027,MOI,DA_PHAN_CONG,2025-04-20 20:05,56,
34316,7027,DA_PHAN_CONG,DANG_XU_LY,2025-04-21 00:28,37,
34317,7027,DANG_XU_LY,HOAN_TAT,2025-04-21 03:22,34,
