response_id,ticket_id,score,comment,responded_at
1333,1015,5,"Nhân viên nhiệt tình, sửa nhanh",2024-12-21 22:15
1334,1968,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2026-04-19 03:25
1335,3505,5,"Rất hài lòng, máy chạy tốt lại",2025-02-24 06:36
1336,7071,4,,2025-02-10 21:28
1337,2525,4,"Ổn, chỉ hơi lâu một chút",2025-03-02 14:12
1338,1445,4,Sửa được nhưng phải chờ linh kiện,2026-01-02 06:13
1339,7592,4,,2025-01-28 00:33
1340,1031,3,,2025-03-31 22:00
1341,7676,5,Kỹ thuật viên giải thích rõ ràng,2025-08-19 00:33
1342,4990,5,Trả máy đúng hẹn,2025-01-27 09:31
1343,3156,5,"Nhân viên nhiệt tình, sửa nhanh",2026-04-30 08:14
1344,6912,5,,2025-04-18 05:11
1345,1905,2,Trả máy trễ hẹn 3 ngày,2025-05-24 02:39
1346,3220,5,,2025-03-27 06:03
1347,4306,4,"Ổn, chỉ hơi lâu một chút",2025-12-29 20:02
1348,6162,3,Tạm được,2025-10-10 07:41
1349,7599,5,,2025-05-28 05:27
1350,4724,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2024-10-09 23:04
1351,5606,3,Bình thường,2025-05-29 10:59
1352,4480,5,Trả máy đúng hẹn,2026-02-28 08:46
1353,6998,5,"Nhân viên nhiệt tình, sửa nhanh",2025-01-09 03:57
1354,767,5,Trả máy đúng hẹn,2025-03-03 14:29
1355,5115,5,,2025-10-05 23:16
1356,5911,1,Sửa xong vẫn bị lỗi cũ,2025-05-13 22:45
1357,1205,5,"Rất hài lòng, máy chạy tốt lại",2024-12-29 11:03
1358,815,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2025-01-18 07:57
1359,2894,5,,2024-11-17 23:41
1360,1734,2,Phải quay lại lần 2 mới xong,2025-10-11 04:27
1361,4182,4,"Tốt, giá hơi cao",2026-07-08 09:54
1362,5368,3,,2026-06-15 19:21
1363,4695,2,Phải quay lại lần 2 mới xong,2025-11-04 20:49
1364,3283,5,Dịch vụ tốt sẽ quay lại,2025-12-02 10:09
1365,3023,5,,2025-01-28 04:09
1366,83,5,"Nhân viên nhiệt tình, sửa nhanh",2026-03-30 00:09
1367,1810,4,Sửa được nhưng phải chờ linh kiện,2026-08-02 08:24
1368,690,3,,2026-03-09 09:18
1369,782,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2025-12-24 16:35
1370,6694,3,Chờ hơi lâu,2026-07-04 12:11
1371,543,4,Sửa được nhưng phải chờ linh kiện,2025-07-07 21:59
1372,7715,5,Trả máy đúng hẹn,2025-08-28 13:40
1373,6442,5,,2025-11-03 01:14
1374,519,5,Dịch vụ tốt sẽ quay lại,2026-04-05 21:57
1375,1059,5,"Rất hài lòng, máy chạy tốt lại",2026-08-03 02:19
1376,5133,5,Trả máy đúng hẹn,2025-06-18 11:12
1377,3085,5,Kỹ thuật viên giải thích rõ ràng,2025-06-27 04:31
1378,1053,2,Phải quay lại lần 2 mới xong,2025-03-15 22:20
1379,2044,4,,2024-09-24 02:00
1380,1104,5,"Rất hài lòng, máy chạy tốt lại",2026-04-04 06:11
1381,6712,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2025-12-13 23:26
1382,354,5,"Rất hài lòng, máy chạy tốt lại",2026-02-01 23:40
1383,6451,5,"Rất hài lòng, máy chạy tốt lại",2025-05-22 06:59
1384,4459,2,Phải quay lại lần 2 mới xong,2026-08-14 12:35
1385,1301,4,Sửa được nhưng phải chờ linh kiện,2024-10-30 10:09
1386,4217,3,,2025-08-01 11:58
1387,4195,3,Máy sửa xong nhưng vẫn hơi nóng,2024-09-10 08:07
1388,4509,2,Trả máy trễ hẹn 3 ngày,2026-04-07 22:14
1389,6120,2,Trả máy trễ hẹn 3 ngày,2025-12-12 20:04
1390,4926,5,,2025-06-05 13:19
1391,4081,5,"Rất hài lòng, máy chạy tốt lại",2026-08-19 21:39
1392,3538,3,Tạm được,2025-10-02 00:28
1393,4463,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2026-04-17 22:41
1394,2825,4,"Ổn, chỉ hơi lâu một chút",2025-08-20 22:12
1395,4128,3,,2025-01-25 12:21
1396,181,4,Sửa được nhưng phải chờ linh kiện,2025-11-04 03:56
1397,5896,5,"Nhân viên nhiệt tình, sửa nhanh",2026-08-14 14:11
1398,4903,5,Dịch vụ tốt sẽ quay lại,2026-04-09 05:42
1399,184,3,,2025-06-07 01:47
1400,2876,5,"Rất hài lòng, máy chạy tốt lại",2026-04-20 04:29
1401,4753,5,,2025-01-29 03:36
1402,1264,5,"Rất hài lòng, máy chạy tốt lại",2025-07-04 17:37
1403,7618,5,Dịch vụ tốt sẽ quay lại,2025-12-29 19:06
1404,5958,2,Nhân viên trả lời không rõ ràng,2024-12-30 14:31
1405,5862,2,Trả máy trễ hẹn 3 ngày,2026-04-12 00:58
1406,959,5,,2026-08-12 03:26
1407,353,4,,2026-02-01 20:54
1408,5420,4,"Ổn, chỉ hơi lâu một chút",2025-12-02 01:52
1409,6497,3,Tạm được,2026-06-04 03:31
1410,2379,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2025-01-27 05:43
1411,1029,1,Sửa xong vẫn bị lỗi cũ,2025-01-08 07:43
1412,3196,5,Trả máy đúng hẹn,2026-07-12 17:59
1413,2127,5,"Rất hài lòng, máy chạy tốt lại",2024-09-11 09:38
1414,7737,3,Chờ hơi lâu,2026-02-09 08:13
1415,1797,5,,2026-04-13 17:07
1416,3188,5,"Rất hài lòng, máy chạy tốt lại",2026-08-17 22:43
1417,1428,4,Sửa được nhưng phải chờ linh kiện,2026-04-23 23:04
1418,1982,4,Sửa được nhưng phải chờ linh kiện,2024-11-16 12:26
1419,3984,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2026-03-01 17:56
1420,4533,4,,2025-12-25 20:48
1421,128,3,,2024-10-14 06:44
1422,7320,5,Dịch vụ tốt sẽ quay lại,2025-11-02 01:14
1423,2651,5,Trả máy đúng hẹn,2025-04-26 09:34
1424,7025,3,,2025-05-29 15:01
1425,3625,3,,2025-12-10 08:50
1426,6426,5,"Nhân viên nhiệt tình, sửa nhanh",2025-09-26 21:22
1427,7489,4,"Ổn, chỉ hơi lâu một chút",2024-09-18 17:15
1428,1929,4,"Tốt, giá hơi cao",2026-01-12 16:50
1429,5633,5,Dịch vụ tốt sẽ quay lại,2025-09-17 02:37
1430,6626,4,,2025-03-20 20:38
1431,5925,4,,2024-11-29 01:24
1432,4360,5,Trả máy đúng hẹn,2026-01-11 00:02
1433,4389,4,Sửa được nhưng phải chờ linh kiện,2024-11-06 03:32
1434,4911,2,Gọi điện không ai nghe máy,2025-03-20 19:30
1435,2831,4,"Tốt, giá hơi cao",2024-11-09 23:26
1436,1458,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2026-07-26 21:37
1437,4450,5,,2024-12-03 03:34
1438,2010,5,,2025-01-15 18:25
1439,3914,5,Trả máy đúng hẹn,2026-04-20 09:06
1440,5307,4,,2026-03-23 19:54
1441,5801,5,"Nhân viên nhiệt tình, sửa nhanh",2025-07-16 18:27
1442,6115,5,"Nhân viên nhiệt tình, sửa nhanh",2026-02-25 22:46
1443,7268,4,Sửa được nhưng phải chờ linh kiện,2026-06-24 06:55
1444,868,5,,2024-11-02 23:20
1445,2614,1,Mất phụ kiện kèm theo máy,2025-02-25 20:02
1446,4830,4,"Tốt, giá hơi cao",2025-07-05 22:26
1447,6165,5,Dịch vụ tốt sẽ quay lại,2025-04-26 00:45
1448,2524,5,Kỹ thuật viên giải thích rõ ràng,2025-10-17 13:20
1449,1678,3,Chờ hơi lâu,2026-06-14 21:09
1450,3264,5,Dịch vụ tốt sẽ quay lại,2026-08-16 00:20
1451,7212,4,Sửa được nhưng phải chờ linh kiện,2025-11-28 09:45
1452,1564,4,"Ổn, chỉ hơi lâu một chút",2026-08-30 00:56
1453,4362,4,Sửa được nhưng phải chờ linh kiện,2024-09-19 03:21
1454,6891,4,Sửa được nhưng phải chờ linh kiện,2025-12-12 20:19
1455,5980,2,Nhân viên trả lời không rõ ràng,2025-09-29 17:24
1456,4879,2,Phải quay lại lần 2 mới xong,2024-09-02 23:52
1457,4804,1,,2025-06-07 19:32
1458,6886,3,Tạm được,2026-04-20 13:08
1459,2148,5,"Nhân viên nhiệt tình, sửa nhanh",2025-08-28 04:24
1460,6399,3,Bình thường,2026-06-13 23:46
1461,6113,2,Trả máy trễ hẹn 3 ngày,2025-04-16 02:20
1462,7729,5,,2026-04-12 12:10
1463,4895,5,"Nhân viên nhiệt tình, sửa nhanh",2025-11-03 00:22
1464,6296,5,"Nhân viên nhiệt tình, sửa nhanh",2025-02-06 00:42
1465,2638,4,"Tốt, giá hơi cao",2026-01-15 02:51
1466,4501,5,,2025-07-22 04:11
1467,900,5,,2024-11-22 00:29
1468,7311,5,"Nhân viên nhiệt tình, sửa nhanh",2025-08-12 14:20
1469,4243,5,Kỹ thuật viên giải thích rõ ràng,2025-05-23 15:29
1470,6603,3,Máy sửa xong nhưng vẫn hơi nóng,2026-05-28 00:49
1471,6175,5,"Nhân viên nhiệt tình, sửa nhanh",2026-01-27 18:38
1472,3141,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2026-03-17 22:44
1473,3559,5,"Rất hài lòng, máy chạy tốt lại",2026-02-13 12:11
1474,6346,5,,2025-11-02 20:44
1475,3796,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2025-01-25 13:08
1476,602,2,Trả máy trễ hẹn 3 ngày,2024-10-16 11:04
1477,2152,4,Sửa được nhưng phải chờ linh kiện,2024-12-29 22:13
1478,6774,1,Trễ hẹn cả tuần không ai báo,2025-07-05 05:49
1479,3799,5,Dịch vụ tốt sẽ quay lại,2026-06-22 10:36
1480,7401,5,Dịch vụ tốt sẽ quay lại,2026-01-20 16:42
1481,6169,5,Trả máy đúng hẹn,2026-01-01 18:18
1482,6404,3,Chờ hơi lâu,2024-12-04 22:34
1483,6020,5,,2025-03-14 08:12
1484,7685,5,,2026-07-18 03:31
1485,27,3,Bình thường,2026-05-06 23:44
1486,3064,4,"Tốt, giá hơi cao",2026-06-19 07:02
1487,7458,5,,2025-02-16 05:28
1488,4951,4,,2026-08-08 18:15
1489,378,5,Trả máy đúng hẹn,2024-09-06 18:55
1490,5505,5,Kỹ thuật viên giải thích rõ ràng,2026-04-24 21:23
1491,2795,5,,2024-10-19 13:00
1492,3758,3,Bình thường,2026-05-13 05:10
1493,1724,5,,2026-05-03 02:45
1494,653,5,Dịch vụ tốt sẽ quay lại,2024-11-14 13:45
1495,5627,2,Nhân viên trả lời không rõ ràng,2026-05-16 15:35
1496,662,5,"Rất hài lòng, máy chạy tốt lại",2025-05-10 05:24
1497,366,5,Kỹ thuật viên giải thích rõ ràng,2025-06-17 22:15
1498,7583,3,Bình thường,2026-04-19 02:05
1499,23,5,Trả máy đúng hẹn,2026-03-31 14:22
1500,4312,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2026-04-04 22:06
1501,5012,5,,2026-07-12 00:38
1502,3886,5,"Rất hài lòng, máy chạy tốt lại",2024-09-14 22:25
1503,1110,3,Tạm được,2026-06-05 10:12
1504,6595,3,Máy sửa xong nhưng vẫn hơi nóng,2025-08-03 04:35
1505,7659,4,Sửa được nhưng phải chờ linh kiện,2025-03-02 09:33
1506,2107,5,"Rất hài lòng, máy chạy tốt lại",2026-08-04 20:58
1507,2295,3,Chờ hơi lâu,2026-03-06 00:34
1508,6742,5,Kỹ thuật viên giải thích rõ ràng,2025-01-22 09:57
1509,2451,5,Kỹ thuật viên giải thích rõ ràng,2026-06-13 13:19
1510,7194,5,"Nhân viên nhiệt tình, sửa nhanh",2025-11-13 23:40
1511,7003,5,,2025-11-19 10:46
1512,4937,2,Trả máy trễ hẹn 3 ngày,2025-01-28 03:34
1513,5199,5,Kỹ thuật viên giải thích rõ ràng,2024-10-24 03:51
1514,4913,1,Thái độ nhân viên không tốt,2025-05-20 19:43
1515,5407,5,,2026-08-19 07:26
1516,434,4,,2026-06-05 10:55
1517,3152,4,Sửa được nhưng phải chờ linh kiện,2024-12-21 21:31
1518,459,5,Kỹ thuật viên giải thích rõ ràng,2025-09-07 15:13
1519,4067,4,"Ổn, chỉ hơi lâu một chút",2025-08-24 13:27
1520,2875,3,Bình thường,2025-05-05 22:15
1521,5403,4,"Tốt, giá hơi cao",2026-07-11 06:04
1522,146,5,"Nhân viên nhiệt tình, sửa nhanh",2026-01-02 22:57
1523,2624,4,Sửa được nhưng phải chờ linh kiện,2025-01-24 05:31
1524,4933,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2026-03-22 22:38
1525,6222,3,,2025-11-15 07:10
1526,5677,5,"Nhân viên nhiệt tình, sửa nhanh",2024-10-09 23:22
1527,5246,5,Kỹ thuật viên giải thích rõ ràng,2025-08-04 21:16
1528,2056,5,"Rất hài lòng, máy chạy tốt lại",2026-01-18 07:11
1529,3551,3,Tạm được,2024-09-26 07:11
1530,2298,1,Thái độ nhân viên không tốt,2026-04-11 18:46
1531,3445,2,Gọi điện không ai nghe máy,2025-05-17 04:42
1532,5094,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2026-03-28 21:43
1533,2829,5,,2026-04-20 01:01
1534,59,4,"Ổn, chỉ hơi lâu một chút",2025-03-06 11:01
1535,5951,4,,2026-06-16 04:19
1536,2248,2,Phải quay lại lần 2 mới xong,2024-10-02 10:33
1537,4683,4,Sửa được nhưng phải chờ linh kiện,2024-11-24 08:40
1538,830,3,Máy sửa xong nhưng vẫn hơi nóng,2025-11-09 22:13
1539,7363,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2025-08-20 01:29
1540,7091,3,Chờ hơi lâu,2026-06-01 10:07
1541,5645,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2024-12-02 21:31
1542,2780,1,Trễ hẹn cả tuần không ai báo,2025-03-04 09:17
1543,100,4,"Tốt, giá hơi cao",2025-12-21 22:40
1544,1874,4,"Tốt, giá hơi cao",2024-12-21 23:02
1545,3280,4,"Tốt, giá hơi cao",2026-02-10 17:35
1546,1517,5,Kỹ thuật viên giải thích rõ ràng,2026-05-20 17:27
1547,5043,5,"Rất hài lòng, máy chạy tốt lại",2025-12-02 06:00
1548,1671,5,Trả máy đúng hẹn,2026-06-03 20:56
1549,6771,2,Trả máy trễ hẹn 3 ngày,2025-06-21 00:02
1550,2376,5,Kỹ thuật viên giải thích rõ ràng,2025-06-26 01:57
1551,5597,1,Trễ hẹn cả tuần không ai báo,2025-01-15 07:36
1552,7042,5,,2024-09-24 09:46
1553,125,4,"Tốt, giá hơi cao",2026-06-11 18:04
1554,7678,5,Dịch vụ tốt sẽ quay lại,2026-01-13 07:53
1555,4976,4,"Ổn, chỉ hơi lâu một chút",2026-07-12 01:42
1556,5609,5,,2025-08-04 07:24
1557,3403,2,Phải quay lại lần 2 mới xong,2024-10-13 03:39
1558,6450,4,Sửa được nhưng phải chờ linh kiện,2025-09-21 15:53
1559,4339,4,"Ổn, chỉ hơi lâu một chút",2026-04-15 04:52
1560,6496,5,"Nhân viên nhiệt tình, sửa nhanh",2025-06-08 01:21
1561,3038,5,"Nhân viên nhiệt tình, sửa nhanh",2025-06-19 04:16
1562,5494,5,"Nhân viên nhiệt tình, sửa nhanh",2026-02-27 21:37
1563,4498,5,Trả máy đúng hẹn,2026-07-08 13:24
1564,4763,5,Dịch vụ tốt sẽ quay lại,2024-12-12 22:57
1565,4667,2,Nhân viên trả lời không rõ ràng,2025-08-18 05:04
1566,5742,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2025-04-28 20:18
1567,5759,5,,2025-02-08 11:34
1568,2474,5,,2026-07-19 23:26
1569,7177,4,"Ổn, chỉ hơi lâu một chút",2025-03-16 23:15
1570,3699,4,"Ổn, chỉ hơi lâu một chút",2025-10-21 02:34
1571,3329,5,Trả máy đúng hẹn,2024-12-13 04:17
1572,2850,4,"Ổn, chỉ hơi lâu một chút",2024-11-20 10:40
1573,6492,2,Nhân viên trả lời không rõ ràng,2025-07-04 13:24
1574,3233,5,"Rất hài lòng, máy chạy tốt lại",2025-05-05 16:02
1575,1613,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2024-12-24 13:39
1576,7203,3,Chờ hơi lâu,2025-06-25 03:18
1577,2112,4,"Tốt, giá hơi cao",2025-05-07 04:28
1578,6448,5,"Nhân viên nhiệt tình, sửa nhanh",2025-08-20 02:44
1579,1755,5,"Rất hài lòng, máy chạy tốt lại",2025-03-10 23:05
1580,4883,4,"Tốt, giá hơi cao",2025-12-08 04:30
1581,2344,5,"Nhân viên nhiệt tình, sửa nhanh",2025-03-18 19:45
1582,20,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2026-08-22 03:21
1583,7334,5,Kỹ thuật viên giải thích rõ ràng,2025-01-19 20:59
1584,2495,5,"Nhân viên nhiệt tình, sửa nhanh",2025-01-19 21:06
1585,3313,5,Trả máy đúng hẹn,2026-06-06 18:47
1586,5143,5,"Rất hài lòng, máy chạy tốt lại",2025-07-06 17:46
1587,5726,4,Sửa được nhưng phải chờ linh kiện,2025-02-04 04:56
1588,6825,5,,2025-06-11 22:24
1589,5985,5,"Rất hài lòng, máy chạy tốt lại",2025-05-03 19:45
1590,6139,3,,2024-10-09 14:08
1591,6490,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2026-07-17 22:20
1592,2440,3,Bình thường,2026-08-14 21:37
1593,3123,5,"Rất hài lòng, máy chạy tốt lại",2026-04-11 14:27
1594,6369,3,Bình thường,2026-04-23 20:08
1595,47,5,"Rất hài lòng, máy chạy tốt lại",2024-12-23 10:54
1596,6122,4,,2024-10-15 23:03
1597,883,5,Kỹ thuật viên giải thích rõ ràng,2025-04-16 01:13
1598,1626,5,"Rất hài lòng, máy chạy tốt lại",2026-04-10 00:41
1599,2019,5,"Rất hài lòng, máy chạy tốt lại",2026-03-22 23:05
1600,5463,2,Gọi điện không ai nghe máy,2024-10-06 22:08
1601,7045,1,,2025-06-24 01:21
1602,4550,5,,2025-02-27 04:29
1603,4440,3,,2024-11-29 13:59
1604,6658,4,"Tốt, giá hơi cao",2025-01-19 20:30
1605,6714,3,Máy sửa xong nhưng vẫn hơi nóng,2024-12-07 12:40
1606,6384,1,Trễ hẹn cả tuần không ai báo,2025-05-04 01:25
1607,6053,5,Kỹ thuật viên giải thích rõ ràng,2025-07-20 04:25
1608,271,3,Chờ hơi lâu,2026-07-15 08:16
1609,1213,4,"Ổn, chỉ hơi lâu một chút",2024-09-07 22:19
1610,2096,3,,2025-12-23 23:03
1611,1367,1,Thái độ nhân viên không tốt,2025-12-01 11:15
1612,7151,3,Bình thường,2025-12-22 06:23
1613,3778,3,,2025-01-17 00:05
1614,5362,5,,2026-07-03 05:23
1615,6265,5,,2025-04-21 12:29
1616,4375,1,,2024-10-02 06:26
1617,2872,5,"Nhân viên nhiệt tình, sửa nhanh",2026-04-19 14:20
1618,2958,3,Bình thường,2025-01-20 04:25
1619,7162,4,"Tốt, giá hơi cao",2026-08-20 15:31
1620,478,5,Trả máy đúng hẹn,2026-04-28 23:27
1621,5572,5,Dịch vụ tốt sẽ quay lại,2024-10-18 23:48
1622,6996,4,"Ổn, chỉ hơi lâu một chút",2025-02-07 22:54
1623,2608,5,,2025-04-22 13:28
1624,1707,4,"Tốt, giá hơi cao",2026-03-12 01:51
1625,3426,2,Nhân viên trả lời không rõ ràng,2026-01-29 08:52
1626,5079,3,Bình thường,2025-10-03 08:59
1627,5533,1,Mất phụ kiện kèm theo máy,2026-05-12 00:50
1628,3044,5,"Rất hài lòng, máy chạy tốt lại",2024-09-02 05:52
1629,2637,5,"Rất hài lòng, máy chạy tốt lại",2025-11-06 15:27
1630,1071,4,"Tốt, giá hơi cao",2025-02-23 01:32
1631,180,3,,2026-02-24 08:47
1632,1602,5,"Rất hài lòng, máy chạy tốt lại",2024-09-24 01:42
1633,7339,2,Phải quay lại lần 2 mới xong,2024-11-29 22:42
1634,3007,5,"Rất hài lòng, máy chạy tốt lại",2025-10-30 05:16
1635,1427,3,,2026-02-03 00:19
1636,4725,4,,2025-05-21 12:19
1637,4983,5,,2026-04-16 04:54
1638,816,5,Dịch vụ tốt sẽ quay lại,2025-02-14 15:33
1639,2399,1,Trễ hẹn cả tuần không ai báo,2026-04-24 13:04
1640,4771,5,"Rất hài lòng, máy chạy tốt lại",2024-12-13 01:07
1641,7338,4,,2024-11-02 08:41
1642,1261,2,Gọi điện không ai nghe máy,2025-10-19 21:43
1643,4039,3,Máy sửa xong nhưng vẫn hơi nóng,2026-02-09 09:41
1644,5910,4,,2025-03-15 23:40
1645,4022,2,Trả máy trễ hẹn 3 ngày,2025-11-24 19:20
1646,7728,4,,2024-12-03 03:57
1647,4590,5,Trả máy đúng hẹn,2026-08-20 10:58
1648,4032,3,Bình thường,2026-07-04 16:22
1649,1761,4,"Ổn, chỉ hơi lâu một chút",2025-08-06 06:52
1650,645,4,Sửa được nhưng phải chờ linh kiện,2025-07-21 01:49
1651,5042,5,Dịch vụ tốt sẽ quay lại,2024-11-20 15:56
1652,6468,5,,2026-07-24 10:00
1653,3800,3,,2025-05-28 18:44
1654,1642,5,Kỹ thuật viên giải thích rõ ràng,2026-01-17 06:40
1655,4050,5,Trả máy đúng hẹn,2025-12-31 13:43
1656,6358,2,Phải quay lại lần 2 mới xong,2025-08-17 06:17
1657,2998,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2024-10-07 01:44
1658,3120,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2026-07-13 15:01
1659,6217,5,Dịch vụ tốt sẽ quay lại,2024-10-07 18:57
1660,3133,4,Sửa được nhưng phải chờ linh kiện,2025-07-26 13:09
1661,4446,4,,2026-02-13 06:07
1662,4118,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2024-09-19 01:45
1663,6000,5,Trả máy đúng hẹn,2025-05-03 09:42
1664,6999,5,Dịch vụ tốt sẽ quay lại,2025-02-08 08:40
1665,7490,3,Tạm được,2026-07-13 17:31
1666,713,3,Bình thường,2025-04-30 11:08
1667,1765,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2025-01-20 05:03
1668,2442,4,"Tốt, giá hơi cao",2025-06-29 14:01
1669,173,4,"Ổn, chỉ hơi lâu một chút",2024-12-21 18:17
1670,588,5,"Nhân viên nhiệt tình, sửa nhanh",2026-01-13 00:44
1671,3550,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2024-09-30 04:07
1672,794,5,"Nhân viên nhiệt tình, sửa nhanh",2025-09-12 23:02
1673,6453,2,,2026-02-04 04:50
1674,1856,5,"Rất hài lòng, máy chạy tốt lại",2025-02-28 10:06
1675,5818,5,,2025-07-13 05:14
1676,7434,1,Trễ hẹn cả tuần không ai báo,2025-09-18 05:11
1677,3525,4,Sửa được nhưng phải chờ linh kiện,2025-06-06 16:22
1678,1455,3,Tạm được,2025-12-23 07:30
1679,294,5,Kỹ thuật viên giải thích rõ ràng,2026-08-10 12:15
1680,2255,5,"Rất hài lòng, máy chạy tốt lại",2026-06-02 02:33
1681,5762,3,Tạm được,2025-07-19 05:18
1682,6751,3,Máy sửa xong nhưng vẫn hơi nóng,2026-05-29 23:06
1683,2670,1,Thái độ nhân viên không tốt,2026-03-17 19:58
1684,6089,5,Trả máy đúng hẹn,2026-03-08 04:45
1685,3483,1,Thái độ nhân viên không tốt,2025-04-20 20:03
1686,2123,4,"Tốt, giá hơi cao",2026-02-05 22:15
1687,5932,4,,2026-06-18 20:48
1688,4374,4,"Tốt, giá hơi cao",2024-11-15 03:43
1689,6066,5,Kỹ thuật viên giải thích rõ ràng,2024-12-17 05:34
1690,4614,4,"Tốt, giá hơi cao",2025-10-29 12:38
1691,2796,5,Dịch vụ tốt sẽ quay lại,2025-04-11 22:59
1692,7721,5,,2026-01-23 04:30
1693,7634,1,Trễ hẹn cả tuần không ai báo,2025-06-06 12:37
1694,1848,4,,2024-09-05 21:27
1695,2401,3,Máy sửa xong nhưng vẫn hơi nóng,2025-02-20 18:30
1696,6794,5,"Nhân viên nhiệt tình, sửa nhanh",2026-03-14 02:58
1697,774,5,,2025-03-23 18:27
1698,362,5,Trả máy đúng hẹn,2025-12-03 19:44
1699,2476,1,Trễ hẹn cả tuần không ai báo,2024-11-23 05:36
1700,2209,5,Dịch vụ tốt sẽ quay lại,2026-06-20 13:26
1701,819,4,,2026-08-27 03:53
1702,219,5,,2025-01-20 10:11
1703,1720,1,,2024-12-29 04:25
1704,5582,4,,2025-09-30 06:50
1705,6528,3,Bình thường,2025-12-20 07:23
1706,7078,1,Trễ hẹn cả tuần không ai báo,2026-02-27 18:33
1707,6028,4,,2024-12-02 14:20
1708,1798,5,Kỹ thuật viên giải thích rõ ràng,2025-01-24 18:27
1709,534,5,Dịch vụ tốt sẽ quay lại,2025-03-18 05:14
1710,2951,3,,2025-06-28 23:38
1711,2064,5,Kỹ thuật viên giải thích rõ ràng,2026-07-11 18:31
1712,3729,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2025-06-13 08:15
1713,1048,4,"Tốt, giá hơi cao",2026-07-31 01:49
1714,7706,1,Sửa xong vẫn bị lỗi cũ,2025-06-30 08:40
1715,5789,3,Chờ hơi lâu,2025-01-09 01:07
1716,2667,3,,2025-11-05 22:57
1717,5936,5,"Nhân viên nhiệt tình, sửa nhanh",2026-05-06 10:43
1718,7270,1,Mất phụ kiện kèm theo máy,2025-11-01 23:17
1719,1432,1,Sửa xong vẫn bị lỗi cũ,2025-11-29 20:40
1720,5206,3,Máy sửa xong nhưng vẫn hơi nóng,2025-03-08 15:46
1721,7788,5,Kỹ thuật viên giải thích rõ ràng,2025-12-14 04:04
1722,5557,5,Trả máy đúng hẹn,2024-11-27 06:19
1723,4971,5,Dịch vụ tốt sẽ quay lại,2026-01-13 13:01
1724,4702,3,Máy sửa xong nhưng vẫn hơi nóng,2025-12-06 00:02
1725,4565,3,,2024-11-02 08:10
1726,805,2,Phải quay lại lần 2 mới xong,2025-02-19 23:14
1727,48,5,"Rất hài lòng, máy chạy tốt lại",2026-08-26 06:09
1728,3661,4,,2025-11-18 11:56
1729,4729,5,,2025-02-21 18:57
1730,6320,1,Trễ hẹn cả tuần không ai báo,2026-01-30 01:57
1731,6208,5,"Nhân viên nhiệt tình, sửa nhanh",2025-05-11 15:57
1732,7537,3,Máy sửa xong nhưng vẫn hơi nóng,2026-01-21 18:53
1733,7224,5,Dịch vụ tốt sẽ quay lại,2025-09-14 19:44
1734,866,2,Trả máy trễ hẹn 3 ngày,2026-02-04 18:55
1735,6819,5,"Nhân viên nhiệt tình, sửa nhanh",2025-05-09 05:29
1736,1369,5,Trả máy đúng hẹn,2024-11-24 21:01
1737,1462,3,,2025-02-22 02:42
1738,6050,4,"Tốt, giá hơi cao",2025-04-06 01:35
1739,6395,3,,2025-10-26 00:00
1740,7006,2,Trả máy trễ hẹn 3 ngày,2026-08-08 01:04
1741,4886,5,Dịch vụ tốt sẽ quay lại,2025-01-20 09:29
1742,7649,3,Máy sửa xong nhưng vẫn hơi nóng,2025-05-06 09:21
1743,4704,5,"Nhân viên nhiệt tình, sửa nhanh",2026-05-31 02:29
1744,5187,5,,2024-11-10 19:33
1745,389,4,Sửa được nhưng phải chờ linh kiện,2025-01-22 04:59
1746,1225,3,Máy sửa xong nhưng vẫn hơi nóng,2025-06-17 03:30
1747,2540,5,"Nhân viên nhiệt tình, sửa nhanh",2026-01-16 22:39
1748,7664,5,"Nhân viên nhiệt tình, sửa nhanh",2025-03-01 03:43
1749,5947,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2024-09-13 08:14
